TimeStamp,Pos X(inch),Pos Y(inch),Pos Z(inch),Pho X(inch),Pho Y(inch),Pho Z(inch),Pho Tilt,Pho Rotate,Motion Compensation Active,Pos Alps(inch),Alps Spot Size(inch),PF1 RPM Setpoint,PF2 RPM Setpoint,PF4 RPM Setpoint,PF1 Argon: Valid Value,PF2 Argon: Valid Value,PF3 Argon: Valid Value,PF4 Argon: Valid Value,Center Purge Argon MFlow,Center Purge Argon: Valid Value,Center Purge Argon VFlow,PF1 Argon Temp(°F),PF2 Argon Temp(°F),PF3 Argon Temp(°F),PF4 Argon Temp(°F),Center Purge Argon Temp(°F),PF1 Argon Absolute Pressure,PF2 Argon Absolute Pressure,PF3 Argon Absolute Pressure,PF4 Argon Absolute Pressure,Center Purge Argon Absolute Pressure,Center Purge Pressure: Valid Value,H2O Sensor,O2 Sensor,Head Temperature (RTD 1)(°F),PF2 Powder Low,PF3 Powder Low,PF4 Powder Low,PF1 Top Pressure,PF1 Bottom Pressure,Dust Collector Diff Pressure,PF2 Top Pressure,PF2 Bottom Pressure,Powder Manifold Pressure Sensor,PF3 Top Pressure,PF3 Bottom Pressure,PF4 Top Pressure,PF4 Bottom Pressure,Optics Box Pressure Sensor,Optics Box Pressure: Valid Value,Dryrun Mode,Laser Setpoint,Laser Water Flow (L/min),Laser Water Temp (°C),DI Water Temp (°C),Process Fiber FFBD (mV),Beam Flags From Meter,Camera Temp(°F),Contour Override,Hatch Override,Cmd Mode,DeadMove Override,Block Number
06:59.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.74,80.47,80.06,79.41,75.4,15.2,13.04,13.04,13.04,14.99,1,13.36,1044.1,73.7,1,1,1,1.555,1.572,0.015,0.003,0.003,6.824,0.002,0.001,0.003,0.004,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:00.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.99,1,39.09,80.74,80.47,80.06,79.41,75.4,15.2,13.04,13.03,13.05,14.99,1,13.36,1170.2,73.7,1,1,1,1.556,1.577,0.025,0.003,0.003,6.812,0.002,0.001,0.005,0.003,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:01.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.94,1,39.05,80.74,80.47,80.06,79.41,75.4,15.2,13.04,13.03,13.04,14.98,1,13.36,961.6,73.7,1,1,1,1.558,1.574,0.035,0.003,0.002,6.812,0.002,0.001,0,0.003,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:02.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.98,1,39.08,80.74,80.47,80.06,79.41,75.4,15.2,13.04,13.04,13.04,14.99,1,13.36,1249.5,73.7,1,1,1,1.556,1.562,0.024,0.003,0.003,6.824,0.002,0.001,0.001,0.003,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:03.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.1,80.74,80.47,80.06,79.41,75.4,15.2,13.04,13.04,13.04,14.99,1,13.36,1214.2,73.7,1,1,1,1.557,1.577,0.022,0.003,0.003,6.824,0.003,0.001,0,0.003,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:04.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.1,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,966.4,73.7,1,1,1,1.558,1.568,0.02,0.003,0.002,6.812,0.002,0.001,0.004,0.003,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:05.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.03,1,39.11,80.74,80.47,80.06,79.41,75.4,15.2,13.04,13.04,13.04,14.99,1,13.36,845.3,73.7,1,1,1,1.555,1.576,0.025,0.003,0.002,6.812,0.002,0.001,0.002,0.002,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:06.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.01,1,39.11,80.74,80.47,80.06,79.41,75.4,15.2,13.04,13.04,13.05,14.99,1,13.36,788.5,73.7,1,1,1,1.559,1.566,0.026,0.003,0.003,6.824,0.002,0.001,0,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:08.0,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.04,1,39.13,80.74,80.47,80.06,79.41,75.4,15.2,13.04,13.04,13.04,14.99,1,13.36,786.8,73.7,1,1,1,1.556,1.571,0.033,0.003,0.002,6.812,0.002,0.001,0.01,0.002,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:09.0,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.95,1,39.05,80.74,80.47,80.06,79.41,75.4,15.2,13.04,13.04,13.04,14.98,1,13.36,812,73.7,1,1,1,1.556,1.567,0.032,0.003,0.002,6.812,0.002,0.001,0.003,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:10.0,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.1,80.74,80.47,80.06,79.41,75.4,15.2,13.04,13.03,13.04,14.99,1,13.36,798.4,73.7,1,1,1,1.557,1.559,0.028,0.003,0.002,6.799,0.003,0.001,0.002,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:11.0,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.74,80.47,80.06,79.41,75.42,15.2,13.03,13.04,13.04,14.99,1,13.36,744.2,73.7,1,1,1,1.557,1.576,0.025,0.003,0.002,6.799,0.002,0.001,0.009,0.003,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:12.0,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.02,1,39.11,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.99,1,13.36,1059.1,73.7,1,1,1,1.556,1.564,0.031,0.003,0.003,6.812,0.003,0.001,0.001,0.003,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:13.0,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,1172.3,73.7,1,1,1,1.555,1.573,0.025,0.003,0.002,6.824,0.003,0.001,0,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:14.0,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.02,1,39.11,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,1358.1,73.7,1,1,1,1.556,1.574,0.025,0.003,0.002,6.812,0.002,0.001,0.003,0.003,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:15.0,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.99,1,39.09,80.74,80.47,80.06,79.41,75.42,15.2,13.03,13.04,13.04,14.99,1,13.36,1524.3,73.7,1,1,1,1.556,1.566,0.024,0.003,0.003,6.824,0.003,0.001,0,0.003,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:16.0,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,1244.1,73.7,1,1,1,1.555,1.56,0.031,0.003,0.002,6.824,0.002,0.001,0.009,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:17.0,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.98,1,39.08,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.98,1,13.36,1329.9,73.7,1,1,1,1.554,1.565,0.034,0.003,0.002,6.812,0.003,0.001,0.004,0.002,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:18.1,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.04,1,39.13,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.99,1,13.36,1908.3,73.7,1,1,1,1.555,1.574,0.025,0.003,0.002,6.812,0.002,0.001,0,0.002,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:19.1,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,1723.9,73.7,1,1,1,1.557,1.571,0.023,0.003,0.002,6.799,0.003,0.001,0,0.002,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:20.1,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.05,1,39.14,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,15,1,13.36,1416.4,73.7,1,1,1,1.556,1.569,0.035,0.003,0.002,6.824,0.002,0.001,0.003,0.002,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:21.1,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.35,1206.3,73.7,1,1,1,1.557,1.569,0.034,0.003,0.002,6.799,0.002,0.001,0.011,0.003,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:22.1,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.96,1,39.06,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.35,1063.8,73.7,1,1,1,1.555,1.566,0.031,0.003,0.003,6.812,0.002,0.001,0.004,0.003,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:23.1,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.98,1,39.08,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.99,1,13.35,986.9,73.7,1,1,1,1.556,1.568,0.035,0.003,0.002,6.812,0.002,0.001,0.012,0.004,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:24.1,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.02,1,39.11,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.35,826.6,73.7,1,1,1,1.554,1.57,0.027,0.003,0.002,6.799,0.002,0.001,0.002,0.003,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:25.1,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.96,1,39.07,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.35,779.1,73.7,1,1,1,1.556,1.574,0.031,0.003,0.002,6.799,0.002,0.001,0.011,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:26.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.04,1,39.13,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.99,1,13.35,781.2,73.7,1,1,1,1.556,1.562,0.025,0.003,0.002,6.824,0.002,0.001,0.008,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:27.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.99,1,39.09,80.74,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.99,1,13.35,841.5,73.7,1,1,1,1.556,1.565,0.025,0.003,0.002,6.787,0.002,0.001,0,0.003,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:28.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.05,1,39.14,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.35,961.6,73.7,1,1,1,1.556,1.571,0.025,0.003,0.003,6.799,0.002,0.001,0.012,0.003,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:29.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.99,1,39.09,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.99,1,13.35,1239.8,73.7,1,1,1,1.556,1.559,0.032,0.003,0.002,6.812,0.002,0.001,0.007,0.004,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:30.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.1,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.35,1284.2,73.7,1,1,1,1.555,1.568,0.031,0.003,0.002,6.812,0.003,0.001,0.003,0.002,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:31.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.02,1,39.11,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.03,13.04,14.99,1,13.35,1496.4,73.7,1,1,1,1.556,1.573,0.025,0.003,0.002,6.812,0.002,0.001,0.001,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:32.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.01,1,39.11,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.35,1158.3,73.7,1,1,1,1.557,1.564,0.019,0.003,0.002,6.812,0.002,0.001,0.001,0.003,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:33.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.35,890.5,73.7,1,1,1,1.558,1.573,0.035,0.003,0.002,6.824,0.002,0.001,0,0.004,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:34.2,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.97,1,39.07,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.99,1,13.35,853.1,73.7,1,1,1,1.555,1.567,0.034,0.003,0.002,6.837,0.002,0.001,0.003,0.003,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:35.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.99,1,13.35,1034.8,73.7,1,1,1,1.556,1.573,0.038,0.003,0.003,6.812,0.003,0.001,0.001,0.002,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:36.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.02,1,39.11,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.35,919.5,73.7,1,1,1,1.556,1.564,0.035,0.003,0.002,6.824,0.002,0.001,0.003,0.004,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:37.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.35,755.8,73.7,1,1,1,1.554,1.559,0.025,0.003,0.002,6.787,0.002,0.001,0,0.003,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:38.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.99,1,13.36,713.9,73.7,1,1,1,1.556,1.574,0.025,0.003,0.002,6.787,0.002,0.001,0.001,0.003,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:39.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.99,1,39.08,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,859.1,73.7,1,1,1,1.556,1.573,0.035,0.003,0.002,6.812,0.002,0.001,0.004,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:40.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.98,1,39.08,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,1065.9,73.7,1,1,1,1.555,1.577,0.025,0.003,0.002,6.799,0.002,0.001,0.005,0.003,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:41.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.98,1,39.08,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,1162.4,73.7,1,1,1,1.558,1.566,0.035,0.003,0.002,6.787,0.002,0.001,0.003,0.003,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:42.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,1080.5,73.7,1,1,1,1.556,1.573,0.029,0.003,0.002,6.812,0.002,0.001,0.003,0.003,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:43.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,1125.8,73.7,1,1,1,1.556,1.56,0.035,0.003,0.002,6.799,0.002,0.001,0.001,0.003,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:44.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.98,1,39.08,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.99,1,13.36,1061,73.7,1,1,1,1.555,1.573,0.033,0.003,0.003,6.824,0.002,0.001,0,0.004,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:45.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,1203.7,73.7,1,1,1,1.554,1.562,0.035,0.003,0.002,6.812,0.002,0.001,0.001,0.003,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:46.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,1036.6,73.7,1,1,1,1.556,1.572,0.035,0.003,0.002,6.812,0.002,0.001,0.003,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:47.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.02,1,39.11,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,939,73.7,1,1,1,1.554,1.559,0.031,0.003,0.002,6.799,0.002,0.001,0.001,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:48.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.03,1,39.11,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.99,1,13.36,952.7,73.7,1,1,1,1.556,1.574,0.034,0.003,0.003,6.787,0.002,0.001,0.002,0.003,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:49.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.1,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,1283.4,73.7,1,1,1,1.556,1.565,0.035,0.003,0.002,6.799,0.002,0.001,0.003,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:50.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.1,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.03,13.04,14.99,1,13.36,1008.2,73.7,1,1,1,1.557,1.574,0.035,0.003,0.003,6.799,0.003,0.001,0.008,0.002,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:51.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.98,1,39.07,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,930.8,73.7,1,1,1,1.558,1.569,0.024,0.003,0.002,6.787,0.002,0.001,0,0.003,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:52.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,994.2,73.7,1,1,1,1.558,1.574,0.035,0.003,0.003,6.787,0.003,0.001,0.001,0.003,4.144,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:53.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.01,1,39.1,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,14.99,1,13.36,915.6,73.7,1,1,1,1.557,1.568,0.024,0.003,0.002,6.799,0.002,0.001,0,0.003,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:54.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40.02,1,39.11,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.05,15,1,13.36,791.6,73.7,1,1,1,1.557,1.576,0.035,0.003,0.002,6.787,0.002,0.001,0,0.003,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:55.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.1,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,924.8,73.7,1,1,1,1.557,1.564,0.034,0.003,0.002,6.799,0.002,0.001,0.011,0.003,4.131,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:56.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,40,1,39.09,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.99,1,13.36,1120.1,73.7,1,1,1,1.556,1.573,0.026,0.003,0.002,6.812,0.002,0.001,0.012,0.002,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
07:57.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,0,1,1,1,1,39.95,1,39.05,80.73,80.47,80.06,79.41,75.42,15.2,13.04,13.04,13.04,14.98,1,13.36,1093.3,73.7,1,1,1,1.557,1.57,0.035,0.003,0.002,6.787,0.003,0.001,0.003,0.003,4.144,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
