layer,laser_on,x1,y1,z1,x2,y2,z2,feedrate
21.0,True,22.9985,-5.5722,7.4918,23.9875,-5.5722,7.4918,600.0
21.0,True,23.9875,-5.5722,7.4918,24.3643,-6.2688,7.4918,600.0
21.0,True,24.3643,-6.2688,7.4918,23.3758,-6.2688,7.4918,600.0
21.0,True,23.3758,-6.2688,7.4918,22.3873,-6.2688,7.4918,600.0
21.0,True,22.3873,-6.2688,7.4918,21.3989,-6.2688,7.4918,600.0
21.0,True,21.3989,-6.2688,7.4918,20.4104,-6.2688,7.4918,600.0
21.0,True,20.4104,-6.2688,7.4918,19.422,-6.2688,7.4918,600.0
21.0,True,19.422,-6.2688,7.4918,18.4335,-6.2688,7.4918,600.0
21.0,True,18.4335,-6.2688,7.4918,17.445,-6.2688,7.4918,600.0
21.0,True,17.445,-6.2688,7.4918,16.4566,-6.2688,7.4918,600.0
21.0,True,16.4566,-6.2688,7.4918,15.4681,-6.2688,7.4918,600.0
21.0,True,15.4681,-6.2688,7.4918,14.4797,-6.2688,7.4918,600.0
21.0,True,14.4797,-6.2688,7.4918,13.4912,-6.2688,7.4918,600.0
21.0,True,13.4912,-6.2688,7.4918,12.5027,-6.2688,7.4918,600.0
21.0,True,12.5027,-6.2688,7.4918,11.5143,-6.2688,7.4918,600.0
21.0,True,11.5143,-6.2688,7.4918,10.5258,-6.2688,7.4918,600.0
21.0,True,10.5258,-6.2688,7.4918,9.5374,-6.2688,7.4918,600.0
21.0,True,9.5374,-6.2688,7.4918,8.5489,-6.2688,7.4918,600.0
21.0,True,8.5489,-6.2688,7.4918,7.5604,-6.2688,7.4918,600.0
21.0,True,7.5604,-6.2688,7.4918,6.572,-6.2688,7.4918,600.0
21.0,True,6.572,-6.2688,7.4918,5.5835,-6.2688,7.4918,600.0
21.0,True,5.5835,-6.2688,7.4918,4.5951,-6.2688,7.4918,600.0
21.0,True,4.5951,-6.2688,7.4918,3.6066,-6.2688,7.4918,600.0
21.0,True,3.6066,-6.2688,7.4918,2.6181,-6.2688,7.4918,600.0
21.0,True,2.6181,-6.2688,7.4918,1.6297,-6.2688,7.4918,600.0
21.0,True,1.6297,-6.2688,7.4918,0.6412,-6.2688,7.4918,600.0
21.0,True,0.6412,-6.2688,7.4918,-0.3472,-6.2688,7.4918,600.0
21.0,True,-0.3472,-6.2688,7.4918,-1.3357,-6.2688,7.4918,600.0
21.0,True,-1.3357,-6.2688,7.4918,-2.3242,-6.2688,7.4918,600.0
21.0,True,-2.3242,-6.2688,7.4918,-3.3126,-6.2688,7.4918,600.0
21.0,True,-3.3126,-6.2688,7.4918,-4.3011,-6.2688,7.4918,600.0
21.0,True,-4.3011,-6.2688,7.4918,-5.2896,-6.2688,7.4918,600.0
21.0,True,-5.2896,-6.2688,7.4918,-6.278,-6.2688,7.4918,600.0
21.0,True,-6.278,-6.2688,7.4918,-7.2665,-6.2688,7.4918,600.0
21.0,True,-7.2665,-6.2688,7.4918,-8.2549,-6.2688,7.4918,600.0
21.0,True,-8.2549,-6.2688,7.4918,-9.2434,-6.2688,7.4918,600.0
21.0,True,-9.2434,-6.2688,7.4918,-10.2319,-6.2688,7.4918,600.0
21.0,True,-10.2319,-6.2688,7.4918,-11.2203,-6.2688,7.4918,600.0
21.0,True,-11.2203,-6.2688,7.4918,-12.2088,-6.2688,7.4918,600.0
21.0,True,-12.2088,-6.2688,7.4918,-13.1972,-6.2688,7.4918,600.0
21.0,True,-13.1972,-6.2688,7.4918,-14.1857,-6.2688,7.4918,600.0
21.0,True,-14.1857,-6.2688,7.4918,-15.1742,-6.2688,7.4918,600.0
21.0,True,-15.1742,-6.2688,7.4918,-16.1626,-6.2688,7.4918,600.0
21.0,True,-16.1626,-6.2688,7.4918,-17.1511,-6.2688,7.4918,600.0
21.0,True,-17.1511,-6.2688,7.4918,-16.7489,-6.9653,7.4918,600.0
21.0,True,-16.7489,-6.9653,7.4918,-15.7572,-6.9653,7.4918,600.0
21.0,True,-15.7572,-6.9653,7.4918,-14.7656,-6.9653,7.4918,600.0
21.0,True,-14.7656,-6.9653,7.4918,-13.7739,-6.9653,7.4918,600.0
21.0,True,-13.7739,-6.9653,7.4918,-12.7822,-6.9653,7.4918,600.0
21.0,True,-12.7822,-6.9653,7.4918,-11.7905,-6.9653,7.4918,600.0
21.0,True,-11.7905,-6.9653,7.4918,-10.7988,-6.9653,7.4918,600.0
21.0,True,-10.7988,-6.9653,7.4918,-9.8071,-6.9653,7.4918,600.0
21.0,True,-9.8071,-6.9653,7.4918,-8.8154,-6.9653,7.4918,600.0
21.0,True,-8.8154,-6.9653,7.4918,-7.8237,-6.9653,7.4918,600.0
21.0,True,-7.8237,-6.9653,7.4918,-6.832,-6.9653,7.4918,600.0
21.0,True,-6.832,-6.9653,7.4918,-5.8403,-6.9653,7.4918,600.0
21.0,True,-5.8403,-6.9653,7.4918,-4.8486,-6.9653,7.4918,600.0
21.0,True,-4.8486,-6.9653,7.4918,-3.8569,-6.9653,7.4918,600.0
21.0,True,-3.8569,-6.9653,7.4918,-2.8652,-6.9653,7.4918,600.0
21.0,True,-2.8652,-6.9653,7.4918,-1.8735,-6.9653,7.4918,600.0
21.0,True,-1.8735,-6.9653,7.4918,-0.8818,-6.9653,7.4918,600.0
21.0,True,-0.8818,-6.9653,7.4918,0.1098,-6.9653,7.4918,600.0
21.0,True,0.1098,-6.9653,7.4918,1.1015,-6.9653,7.4918,600.0
21.0,True,1.1015,-6.9653,7.4918,2.0932,-6.9653,7.4918,600.0
21.0,True,2.0932,-6.9653,7.4918,3.0849,-6.9653,7.4918,600.0
21.0,True,3.0849,-6.9653,7.4918,4.0766,-6.9653,7.4918,600.0
21.0,True,4.0766,-6.9653,7.4918,5.0683,-6.9653,7.4918,600.0
21.0,True,5.0683,-6.9653,7.4918,6.06,-6.9653,7.4918,600.0
21.0,True,6.06,-6.9653,7.4918,7.0517,-6.9653,7.4918,600.0
21.0,True,7.0517,-6.9653,7.4918,8.0434,-6.9653,7.4918,600.0
21.0,True,8.0434,-6.9653,7.4918,9.0351,-6.9653,7.4918,600.0
21.0,True,9.0351,-6.9653,7.4918,10.0268,-6.9653,7.4918,600.0
21.0,True,10.0268,-6.9653,7.4918,11.0185,-6.9653,7.4918,600.0
21.0,True,11.0185,-6.9653,7.4918,12.0102,-6.9653,7.4918,600.0
21.0,True,12.0102,-6.9653,7.4918,13.0019,-6.9653,7.4918,600.0
21.0,True,13.0019,-6.9653,7.4918,13.9936,-6.9653,7.4918,600.0
21.0,True,13.9936,-6.9653,7.4918,14.9852,-6.9653,7.4918,600.0
21.0,True,14.9852,-6.9653,7.4918,15.9769,-6.9653,7.4918,600.0
21.0,True,15.9769,-6.9653,7.4918,16.9686,-6.9653,7.4918,600.0
21.0,True,16.9686,-6.9653,7.4918,17.9603,-6.9653,7.4918,600.0
21.0,True,17.9603,-6.9653,7.4918,18.952,-6.9653,7.4918,600.0
21.0,True,18.952,-6.9653,7.4918,19.9437,-6.9653,7.4918,600.0
21.0,True,19.9437,-6.9653,7.4918,20.9354,-6.9653,7.4918,600.0
21.0,True,20.9354,-6.9653,7.4918,21.9271,-6.9653,7.4918,600.0
21.0,True,21.9271,-6.9653,7.4918,22.9188,-6.9653,7.4918,600.0
21.0,True,22.9188,-6.9653,7.4918,23.9105,-6.9653,7.4918,600.0
21.0,True,23.9105,-6.9653,7.4918,23.3076,-7.3135,7.4918,600.0
21.0,True,23.3076,-7.3135,7.4918,22.7047,-7.6618,7.4918,600.0
21.0,True,22.7047,-7.6618,7.4918,21.7284,-7.6618,7.4918,600.0
21.0,True,21.7284,-7.6618,7.4918,20.7521,-7.6618,7.4918,600.0
21.0,True,20.7521,-7.6618,7.4918,19.7758,-7.6618,7.4918,600.0
21.0,True,19.7758,-7.6618,7.4918,18.7995,-7.6618,7.4918,600.0
21.0,True,18.7995,-7.6618,7.4918,17.8232,-7.6618,7.4918,600.0
21.0,True,17.8232,-7.6618,7.4918,16.847,-7.6618,7.4918,600.0
21.0,True,16.847,-7.6618,7.4918,15.8707,-7.6618,7.4918,600.0
21.0,True,15.8707,-7.6618,7.4918,14.8944,-7.6618,7.4918,600.0
21.0,True,14.8944,-7.6618,7.4918,13.9181,-7.6618,7.4918,600.0
21.0,True,13.9181,-7.6618,7.4918,12.9418,-7.6618,7.4918,600.0
21.0,True,12.9418,-7.6618,7.4918,11.9655,-7.6618,7.4918,600.0
21.0,True,11.9655,-7.6618,7.4918,10.9892,-7.6618,7.4918,600.0
21.0,True,10.9892,-7.6618,7.4918,10.0129,-7.6618,7.4918,600.0
21.0,True,10.0129,-7.6618,7.4918,9.0367,-7.6618,7.4918,600.0
21.0,True,9.0367,-7.6618,7.4918,8.0604,-7.6618,7.4918,600.0
21.0,True,8.0604,-7.6618,7.4918,7.0841,-7.6618,7.4918,600.0
21.0,True,7.0841,-7.6618,7.4918,6.1078,-7.6618,7.4918,600.0
21.0,True,6.1078,-7.6618,7.4918,5.1315,-7.6618,7.4918,600.0
21.0,True,5.1315,-7.6618,7.4918,4.1552,-7.6618,7.4918,600.0
21.0,True,4.1552,-7.6618,7.4918,3.1789,-7.6618,7.4918,600.0
21.0,True,3.1789,-7.6618,7.4918,2.2027,-7.6618,7.4918,600.0
21.0,True,2.2027,-7.6618,7.4918,1.2264,-7.6618,7.4918,600.0
21.0,True,1.2264,-7.6618,7.4918,0.2501,-7.6618,7.4918,600.0
21.0,True,0.2501,-7.6618,7.4918,-0.7262,-7.6618,7.4918,600.0
21.0,True,-0.7262,-7.6618,7.4918,-1.7025,-7.6618,7.4918,600.0
21.0,True,-1.7025,-7.6618,7.4918,-2.6788,-7.6618,7.4918,600.0
21.0,True,-2.6788,-7.6618,7.4918,-3.6551,-7.6618,7.4918,600.0
21.0,True,-3.6551,-7.6618,7.4918,-4.6314,-7.6618,7.4918,600.0
21.0,True,-4.6314,-7.6618,7.4918,-5.6076,-7.6618,7.4918,600.0
21.0,True,-5.6076,-7.6618,7.4918,-6.5839,-7.6618,7.4918,600.0
21.0,True,-6.5839,-7.6618,7.4918,-7.5602,-7.6618,7.4918,600.0
21.0,True,-7.5602,-7.6618,7.4918,-8.5365,-7.6618,7.4918,600.0
21.0,True,-8.5365,-7.6618,7.4918,-9.5128,-7.6618,7.4918,600.0
21.0,True,-9.5128,-7.6618,7.4918,-10.4891,-7.6618,7.4918,600.0
21.0,True,-10.4891,-7.6618,7.4918,-11.4654,-7.6618,7.4918,600.0
21.0,True,-11.4654,-7.6618,7.4918,-12.4417,-7.6618,7.4918,600.0
21.0,True,-12.4417,-7.6618,7.4918,-13.4179,-7.6618,7.4918,600.0
21.0,True,-13.4179,-7.6618,7.4918,-14.3942,-7.6618,7.4918,600.0
21.0,True,-14.3942,-7.6618,7.4918,-15.3705,-7.6618,7.4918,600.0
21.0,True,-15.3705,-7.6618,7.4918,-16.3468,-7.6618,7.4918,600.0
21.0,True,-16.3468,-7.6618,7.4918,-15.9447,-8.3583,7.4918,600.0
21.0,True,-15.9447,-8.3583,7.4918,-14.9593,-8.3583,7.4918,600.0
21.0,True,-14.9593,-8.3583,7.4918,-13.974,-8.3583,7.4918,600.0
21.0,True,-13.974,-8.3583,7.4918,-12.9886,-8.3583,7.4918,600.0
21.0,True,-12.9886,-8.3583,7.4918,-12.0033,-8.3583,7.4918,600.0
21.0,True,-12.0033,-8.3583,7.4918,-11.018,-8.3583,7.4918,600.0
21.0,True,-11.018,-8.3583,7.4918,-10.0326,-8.3583,7.4918,600.0
21.0,True,-10.0326,-8.3583,7.4918,-9.0473,-8.3583,7.4918,600.0
21.0,True,-9.0473,-8.3583,7.4918,-8.0619,-8.3583,7.4918,600.0
21.0,True,-8.0619,-8.3583,7.4918,-7.0766,-8.3583,7.4918,600.0
21.0,True,-7.0766,-8.3583,7.4918,-6.0913,-8.3583,7.4918,600.0
21.0,True,-6.0913,-8.3583,7.4918,-5.1059,-8.3583,7.4918,600.0
21.0,True,-5.1059,-8.3583,7.4918,-4.1206,-8.3583,7.4918,600.0
21.0,True,-4.1206,-8.3583,7.4918,-3.1352,-8.3583,7.4918,600.0
21.0,True,-3.1352,-8.3583,7.4918,-2.1499,-8.3583,7.4918,600.0
21.0,True,-2.1499,-8.3583,7.4918,-1.1646,-8.3583,7.4918,600.0
21.0,True,-1.1646,-8.3583,7.4918,-0.1792,-8.3583,7.4918,600.0
21.0,True,-0.1792,-8.3583,7.4918,0.8061,-8.3583,7.4918,600.0
21.0,True,0.8061,-8.3583,7.4918,1.7915,-8.3583,7.4918,600.0
21.0,True,1.7915,-8.3583,7.4918,2.7768,-8.3583,7.4918,600.0
21.0,True,2.7768,-8.3583,7.4918,3.7621,-8.3583,7.4918,600.0
21.0,True,3.7621,-8.3583,7.4918,4.7475,-8.3583,7.4918,600.0
21.0,True,4.7475,-8.3583,7.4918,5.7328,-8.3583,7.4918,600.0
21.0,True,5.7328,-8.3583,7.4918,6.7182,-8.3583,7.4918,600.0
21.0,True,6.7182,-8.3583,7.4918,7.7035,-8.3583,7.4918,600.0
21.0,True,7.7035,-8.3583,7.4918,8.6889,-8.3583,7.4918,600.0
21.0,True,8.6889,-8.3583,7.4918,9.6742,-8.3583,7.4918,600.0
21.0,True,9.6742,-8.3583,7.4918,10.6595,-8.3583,7.4918,600.0
21.0,True,10.6595,-8.3583,7.4918,11.6449,-8.3583,7.4918,600.0
21.0,True,11.6449,-8.3583,7.4918,12.6302,-8.3583,7.4918,600.0
21.0,True,12.6302,-8.3583,7.4918,13.6156,-8.3583,7.4918,600.0
21.0,True,13.6156,-8.3583,7.4918,14.6009,-8.3583,7.4918,600.0
21.0,True,14.6009,-8.3583,7.4918,15.5862,-8.3583,7.4918,600.0
21.0,True,15.5862,-8.3583,7.4918,16.5716,-8.3583,7.4918,600.0
21.0,True,16.5716,-8.3583,7.4918,17.5569,-8.3583,7.4918,600.0
21.0,True,17.5569,-8.3583,7.4918,18.5423,-8.3583,7.4918,600.0
21.0,True,18.5423,-8.3583,7.4918,19.5276,-8.3583,7.4918,600.0
21.0,True,19.5276,-8.3583,7.4918,20.5129,-8.3583,7.4918,600.0
21.0,True,20.5129,-8.3583,7.4918,21.4983,-8.3583,7.4918,600.0
21.0,True,21.4983,-8.3583,7.4918,20.8951,-8.7066,7.4918,600.0
21.0,True,20.8951,-8.7066,7.4918,20.2919,-9.0549,7.4918,600.0
21.0,True,20.2919,-9.0549,7.4918,19.2965,-9.0549,7.4918,600.0
21.0,True,19.2965,-9.0549,7.4918,18.3011,-9.0549,7.4918,600.0
21.0,True,18.3011,-9.0549,7.4918,17.3057,-9.0549,7.4918,600.0
21.0,True,17.3057,-9.0549,7.4918,16.3103,-9.0549,7.4918,600.0
21.0,True,16.3103,-9.0549,7.4918,15.3149,-9.0549,7.4918,600.0
21.0,True,15.3149,-9.0549,7.4918,14.3195,-9.0549,7.4918,600.0
21.0,True,14.3195,-9.0549,7.4918,13.3241,-9.0549,7.4918,600.0
21.0,True,13.3241,-9.0549,7.4918,12.3287,-9.0549,7.4918,600.0
21.0,True,12.3287,-9.0549,7.4918,11.3333,-9.0549,7.4918,600.0
21.0,True,11.3333,-9.0549,7.4918,10.3379,-9.0549,7.4918,600.0
21.0,True,10.3379,-9.0549,7.4918,9.3425,-9.0549,7.4918,600.0
21.0,True,9.3425,-9.0549,7.4918,8.3471,-9.0549,7.4918,600.0
21.0,True,8.3471,-9.0549,7.4918,7.3517,-9.0549,7.4918,600.0
21.0,True,7.3517,-9.0549,7.4918,6.3563,-9.0549,7.4918,600.0
21.0,True,6.3563,-9.0549,7.4918,5.3609,-9.0549,7.4918,600.0
21.0,True,5.3609,-9.0549,7.4918,4.3655,-9.0549,7.4918,600.0
21.0,True,4.3655,-9.0549,7.4918,3.3701,-9.0549,7.4918,600.0
21.0,True,3.3701,-9.0549,7.4918,2.3747,-9.0549,7.4918,600.0
21.0,True,2.3747,-9.0549,7.4918,1.3793,-9.0549,7.4918,600.0
21.0,True,1.3793,-9.0549,7.4918,0.3839,-9.0549,7.4918,600.0
21.0,True,0.3839,-9.0549,7.4918,-0.6115,-9.0549,7.4918,600.0
21.0,True,-0.6115,-9.0549,7.4918,-1.6069,-9.0549,7.4918,600.0
21.0,True,-1.6069,-9.0549,7.4918,-2.6023,-9.0549,7.4918,600.0
21.0,True,-2.6023,-9.0549,7.4918,-3.5977,-9.0549,7.4918,600.0
21.0,True,-3.5977,-9.0549,7.4918,-4.5931,-9.0549,7.4918,600.0
21.0,True,-4.5931,-9.0549,7.4918,-5.5885,-9.0549,7.4918,600.0
21.0,True,-5.5885,-9.0549,7.4918,-6.5839,-9.0549,7.4918,600.0
21.0,True,-6.5839,-9.0549,7.4918,-7.5793,-9.0549,7.4918,600.0
21.0,True,-7.5793,-9.0549,7.4918,-8.5747,-9.0549,7.4918,600.0
21.0,True,-8.5747,-9.0549,7.4918,-9.5701,-9.0549,7.4918,600.0
21.0,True,-9.5701,-9.0549,7.4918,-10.5655,-9.0549,7.4918,600.0
21.0,True,-10.5655,-9.0549,7.4918,-11.5609,-9.0549,7.4918,600.0
21.0,True,-11.5609,-9.0549,7.4918,-12.5563,-9.0549,7.4918,600.0
21.0,True,-12.5563,-9.0549,7.4918,-13.5517,-9.0549,7.4918,600.0
21.0,True,-13.5517,-9.0549,7.4918,-14.5471,-9.0549,7.4918,600.0
21.0,True,-14.5471,-9.0549,7.4918,-15.5425,-9.0549,7.4918,600.0
21.0,True,-15.5425,-9.0549,7.4918,-15.1404,-9.7514,7.4918,600.0
21.0,True,-15.1404,-9.7514,7.4918,-14.1625,-9.7514,7.4918,600.0
21.0,True,-14.1625,-9.7514,7.4918,-13.1846,-9.7514,7.4918,600.0
21.0,True,-13.1846,-9.7514,7.4918,-12.2067,-9.7514,7.4918,600.0
21.0,True,-12.2067,-9.7514,7.4918,-11.2289,-9.7514,7.4918,600.0
21.0,True,-11.2289,-9.7514,7.4918,-10.251,-9.7514,7.4918,600.0
21.0,True,-10.251,-9.7514,7.4918,-9.2731,-9.7514,7.4918,600.0
21.0,True,-9.2731,-9.7514,7.4918,-8.2952,-9.7514,7.4918,600.0
21.0,True,-8.2952,-9.7514,7.4918,-7.3173,-9.7514,7.4918,600.0
21.0,True,-7.3173,-9.7514,7.4918,-6.3395,-9.7514,7.4918,600.0
21.0,True,-6.3395,-9.7514,7.4918,-5.3616,-9.7514,7.4918,600.0
21.0,True,-5.3616,-9.7514,7.4918,-4.3837,-9.7514,7.4918,600.0
21.0,True,-4.3837,-9.7514,7.4918,-3.4058,-9.7514,7.4918,600.0
21.0,True,-3.4058,-9.7514,7.4918,-2.4279,-9.7514,7.4918,600.0
21.0,True,-2.4279,-9.7514,7.4918,-1.4501,-9.7514,7.4918,600.0
21.0,True,-1.4501,-9.7514,7.4918,-0.4722,-9.7514,7.4918,600.0
21.0,True,-0.4722,-9.7514,7.4918,0.5057,-9.7514,7.4918,600.0
21.0,True,0.5057,-9.7514,7.4918,1.4836,-9.7514,7.4918,600.0
21.0,True,1.4836,-9.7514,7.4918,2.4615,-9.7514,7.4918,600.0
21.0,True,2.4615,-9.7514,7.4918,3.4393,-9.7514,7.4918,600.0
21.0,True,3.4393,-9.7514,7.4918,4.4172,-9.7514,7.4918,600.0
21.0,True,4.4172,-9.7514,7.4918,5.3951,-9.7514,7.4918,600.0
21.0,True,5.3951,-9.7514,7.4918,6.373,-9.7514,7.4918,600.0
21.0,True,6.373,-9.7514,7.4918,7.3509,-9.7514,7.4918,600.0
21.0,True,7.3509,-9.7514,7.4918,8.3287,-9.7514,7.4918,600.0
21.0,True,8.3287,-9.7514,7.4918,9.3066,-9.7514,7.4918,600.0
21.0,True,9.3066,-9.7514,7.4918,10.2845,-9.7514,7.4918,600.0
21.0,True,10.2845,-9.7514,7.4918,11.2624,-9.7514,7.4918,600.0
21.0,True,11.2624,-9.7514,7.4918,12.2403,-9.7514,7.4918,600.0
21.0,True,12.2403,-9.7514,7.4918,13.2181,-9.7514,7.4918,600.0
21.0,True,13.2181,-9.7514,7.4918,14.196,-9.7514,7.4918,600.0
21.0,True,14.196,-9.7514,7.4918,15.1739,-9.7514,7.4918,600.0
21.0,True,15.1739,-9.7514,7.4918,16.1518,-9.7514,7.4918,600.0
21.0,True,16.1518,-9.7514,7.4918,17.1297,-9.7514,7.4918,600.0
21.0,True,17.1297,-9.7514,7.4918,18.1075,-9.7514,7.4918,600.0
21.0,True,18.1075,-9.7514,7.4918,19.0854,-9.7514,7.4918,600.0
21.0,True,19.0854,-9.7514,7.4918,18.4822,-10.0997,7.4918,600.0
21.0,True,18.4822,-10.0997,7.4918,17.879,-10.4479,7.4918,600.0
21.0,True,17.879,-10.4479,7.4918,16.8906,-10.4479,7.4918,600.0
21.0,True,16.8906,-10.4479,7.4918,15.9022,-10.4479,7.4918,600.0
21.0,True,15.9022,-10.4479,7.4918,14.9138,-10.4479,7.4918,600.0
21.0,True,14.9138,-10.4479,7.4918,13.9254,-10.4479,7.4918,600.0
21.0,True,13.9254,-10.4479,7.4918,12.937,-10.4479,7.4918,600.0
21.0,True,12.937,-10.4479,7.4918,11.9486,-10.4479,7.4918,600.0
21.0,True,11.9486,-10.4479,7.4918,10.9602,-10.4479,7.4918,600.0
21.0,True,10.9602,-10.4479,7.4918,9.9718,-10.4479,7.4918,600.0
21.0,True,9.9718,-10.4479,7.4918,8.9834,-10.4479,7.4918,600.0
21.0,True,8.9834,-10.4479,7.4918,7.995,-10.4479,7.4918,600.0
21.0,True,7.995,-10.4479,7.4918,7.0066,-10.4479,7.4918,600.0
21.0,True,7.0066,-10.4479,7.4918,6.0182,-10.4479,7.4918,600.0
21.0,True,6.0182,-10.4479,7.4918,5.0298,-10.4479,7.4918,600.0
21.0,True,5.0298,-10.4479,7.4918,4.0414,-10.4479,7.4918,600.0
21.0,True,4.0414,-10.4479,7.4918,3.053,-10.4479,7.4918,600.0
21.0,True,3.053,-10.4479,7.4918,2.0646,-10.4479,7.4918,600.0
21.0,True,2.0646,-10.4479,7.4918,1.0762,-10.4479,7.4918,600.0
21.0,True,1.0762,-10.4479,7.4918,0.0878,-10.4479,7.4918,600.0
21.0,True,0.0878,-10.4479,7.4918,-0.9006,-10.4479,7.4918,600.0
21.0,True,-0.9006,-10.4479,7.4918,-1.889,-10.4479,7.4918,600.0
21.0,True,-1.889,-10.4479,7.4918,-2.8774,-10.4479,7.4918,600.0
21.0,True,-2.8774,-10.4479,7.4918,-3.8658,-10.4479,7.4918,600.0
21.0,True,-3.8658,-10.4479,7.4918,-4.8542,-10.4479,7.4918,600.0
21.0,True,-4.8542,-10.4479,7.4918,-5.8426,-10.4479,7.4918,600.0
21.0,True,-5.8426,-10.4479,7.4918,-6.831,-10.4479,7.4918,600.0
21.0,True,-6.831,-10.4479,7.4918,-7.8194,-10.4479,7.4918,600.0
21.0,True,-7.8194,-10.4479,7.4918,-8.8078,-10.4479,7.4918,600.0
21.0,True,-8.8078,-10.4479,7.4918,-9.7962,-10.4479,7.4918,600.0
21.0,True,-9.7962,-10.4479,7.4918,-10.7846,-10.4479,7.4918,600.0
21.0,True,-10.7846,-10.4479,7.4918,-11.773,-10.4479,7.4918,600.0
21.0,True,-11.773,-10.4479,7.4918,-12.7614,-10.4479,7.4918,600.0
21.0,True,-12.7614,-10.4479,7.4918,-13.7498,-10.4479,7.4918,600.0
21.0,True,-13.7498,-10.4479,7.4918,-14.7382,-10.4479,7.4918,600.0
21.0,True,-14.7382,-10.4479,7.4918,-14.3361,-11.1445,7.4918,600.0
21.0,True,-14.3361,-11.1445,7.4918,-13.3671,-11.1445,7.4918,600.0
21.0,True,-13.3671,-11.1445,7.4918,-12.3981,-11.1445,7.4918,600.0
21.0,True,-12.3981,-11.1445,7.4918,-11.429,-11.1445,7.4918,600.0
21.0,True,-11.429,-11.1445,7.4918,-10.46,-11.1445,7.4918,600.0
21.0,True,-10.46,-11.1445,7.4918,-9.491,-11.1445,7.4918,600.0
21.0,True,-9.491,-11.1445,7.4918,-8.522,-11.1445,7.4918,600.0
21.0,True,-8.522,-11.1445,7.4918,-7.553,-11.1445,7.4918,600.0
21.0,True,-7.553,-11.1445,7.4918,-6.5839,-11.1445,7.4918,600.0
21.0,True,-6.5839,-11.1445,7.4918,-5.6149,-11.1445,7.4918,600.0
21.0,True,-5.6149,-11.1445,7.4918,-4.6459,-11.1445,7.4918,600.0
21.0,True,-4.6459,-11.1445,7.4918,-3.6769,-11.1445,7.4918,600.0
21.0,True,-3.6769,-11.1445,7.4918,-2.7078,-11.1445,7.4918,600.0
21.0,True,-2.7078,-11.1445,7.4918,-1.7388,-11.1445,7.4918,600.0
21.0,True,-1.7388,-11.1445,7.4918,-0.7698,-11.1445,7.4918,600.0
21.0,True,-0.7698,-11.1445,7.4918,0.1992,-11.1445,7.4918,600.0
21.0,True,0.1992,-11.1445,7.4918,1.1682,-11.1445,7.4918,600.0
21.0,True,1.1682,-11.1445,7.4918,2.1373,-11.1445,7.4918,600.0
21.0,True,2.1373,-11.1445,7.4918,3.1063,-11.1445,7.4918,600.0
21.0,True,3.1063,-11.1445,7.4918,4.0753,-11.1445,7.4918,600.0
21.0,True,4.0753,-11.1445,7.4918,5.0443,-11.1445,7.4918,600.0
21.0,True,5.0443,-11.1445,7.4918,6.0133,-11.1445,7.4918,600.0
21.0,True,6.0133,-11.1445,7.4918,6.9824,-11.1445,7.4918,600.0
21.0,True,6.9824,-11.1445,7.4918,7.9514,-11.1445,7.4918,600.0
21.0,True,7.9514,-11.1445,7.4918,8.9204,-11.1445,7.4918,600.0
21.0,True,8.9204,-11.1445,7.4918,9.8894,-11.1445,7.4918,600.0
21.0,True,9.8894,-11.1445,7.4918,10.8584,-11.1445,7.4918,600.0
21.0,True,10.8584,-11.1445,7.4918,11.8275,-11.1445,7.4918,600.0
21.0,True,11.8275,-11.1445,7.4918,12.7965,-11.1445,7.4918,600.0
21.0,True,12.7965,-11.1445,7.4918,13.7655,-11.1445,7.4918,600.0
21.0,True,13.7655,-11.1445,7.4918,14.7345,-11.1445,7.4918,600.0
21.0,True,14.7345,-11.1445,7.4918,15.7036,-11.1445,7.4918,600.0
21.0,True,15.7036,-11.1445,7.4918,16.6726,-11.1445,7.4918,600.0
21.0,True,16.6726,-11.1445,7.4918,16.0694,-11.4927,7.4918,600.0
21.0,True,16.0694,-11.4927,7.4918,15.4661,-11.841,7.4918,600.0
21.0,True,15.4661,-11.841,7.4918,14.4861,-11.841,7.4918,600.0
21.0,True,14.4861,-11.841,7.4918,13.5061,-11.841,7.4918,600.0
21.0,True,13.5061,-11.841,7.4918,12.5261,-11.841,7.4918,600.0
21.0,True,12.5261,-11.841,7.4918,11.5461,-11.841,7.4918,600.0
21.0,True,11.5461,-11.841,7.4918,10.5661,-11.841,7.4918,600.0
21.0,True,10.5661,-11.841,7.4918,9.5861,-11.841,7.4918,600.0
21.0,True,9.5861,-11.841,7.4918,8.6061,-11.841,7.4918,600.0
21.0,True,8.6061,-11.841,7.4918,7.6261,-11.841,7.4918,600.0
21.0,True,7.6261,-11.841,7.4918,6.6461,-11.841,7.4918,600.0
21.0,True,6.6461,-11.841,7.4918,5.6661,-11.841,7.4918,600.0
21.0,True,5.6661,-11.841,7.4918,4.6861,-11.841,7.4918,600.0
21.0,True,4.6861,-11.841,7.4918,3.7061,-11.841,7.4918,600.0
21.0,True,3.7061,-11.841,7.4918,2.7261,-11.841,7.4918,600.0
21.0,True,2.7261,-11.841,7.4918,1.7461,-11.841,7.4918,600.0
21.0,True,1.7461,-11.841,7.4918,0.7661,-11.841,7.4918,600.0
21.0,True,0.7661,-11.841,7.4918,-0.2139,-11.841,7.4918,600.0
21.0,True,-0.2139,-11.841,7.4918,-1.1939,-11.841,7.4918,600.0
