line_number,raw_line,layer,laser_on,feedrate,tool,X,Y,Z,B,C,dx,dy,dz,step_distance,deposition_move,laser_power_watts,estimated_linear_energy
104,Y12.4979,1.0,True,600.0,,-25.9252,12.4979,0.025,0.0,0.0,0.0,0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
105,Y13.2569,1.0,True,600.0,,-25.9252,13.2569,0.025,0.0,0.0,0.0,0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
106,Y14.2183,1.0,True,600.0,,-25.9252,14.2183,0.025,0.0,0.0,0.0,0.9613999999999994,0.0,0.9613999999999994,True,500.0,0.8333333333333334
107,Y15.1797,1.0,True,600.0,,-25.9252,15.1797,0.025,0.0,0.0,0.0,0.9614000000000011,0.0,0.9614000000000011,True,500.0,0.8333333333333334
108,Y16.1411,1.0,True,600.0,,-25.9252,16.1411,0.025,0.0,0.0,0.0,0.9614000000000011,0.0,0.9614000000000011,True,500.0,0.8333333333333334
109,Y17.1024,1.0,True,600.0,,-25.9252,17.1024,0.025,0.0,0.0,0.0,0.9612999999999978,0.0,0.9612999999999978,True,500.0,0.8333333333333334
110,Y18.0638,1.0,True,600.0,,-25.9252,18.0638,0.025,0.0,0.0,0.0,0.9614000000000011,0.0,0.9614000000000011,True,500.0,0.8333333333333334
111,Y19.0252,1.0,True,600.0,,-25.9252,19.0252,0.025,0.0,0.0,0.0,0.9614000000000011,0.0,0.9614000000000011,True,500.0,0.8333333333333334
112,Y19.9866,1.0,True,600.0,,-25.9252,19.9866,0.025,0.0,0.0,0.0,0.9613999999999976,0.0,0.9613999999999976,True,500.0,0.8333333333333334
113,Y20.9479,1.0,True,600.0,,-25.9252,20.9479,0.025,0.0,0.0,0.0,0.9613000000000014,0.0,0.9613000000000014,True,500.0,0.8333333333333334
114,Y21.8587,1.0,True,600.0,,-25.9252,21.8587,0.025,0.0,0.0,0.0,0.9107999999999983,0.0,0.9107999999999983,True,500.0,0.8333333333333334
115,Y22.7695,1.0,True,600.0,,-25.9252,22.7695,0.025,0.0,0.0,0.0,0.9108000000000018,0.0,0.9108000000000018,True,500.0,0.8333333333333334
116,Y23.6803,1.0,True,600.0,,-25.9252,23.6803,0.025,0.0,0.0,0.0,0.9107999999999983,0.0,0.9107999999999983,True,500.0,0.8333333333333334
117,X-25.9239 Y24.5658,1.0,True,600.0,,-25.9239,24.5658,0.025,0.0,0.0,0.001300000000000523,0.8855000000000004,0.0,0.8855009542626144,True,500.0,0.8333333333333334
118,X-25.9227 Y25.4513,1.0,True,600.0,,-25.9227,25.4513,0.025,0.0,0.0,0.001200000000000756,0.8855000000000004,0.0,0.8855008130995706,True,500.0,0.8333333333333334
119,X-25.8968 Y25.5704,1.0,True,600.0,,-25.8968,25.5704,0.025,0.0,0.0,0.025900000000000034,0.11909999999999954,0.0,0.12188363302757221,True,500.0,0.8333333333333334
120,X-25.8598 Y25.6536,1.0,True,600.0,,-25.8598,25.6536,0.025,0.0,0.0,0.036999999999999034,0.0832000000000015,0.0,0.09105624635355983,True,500.0,0.8333333333333334
121,X-25.7728 Y25.7697,1.0,True,600.0,,-25.7728,25.7697,0.025,0.0,0.0,0.08699999999999974,0.11609999999999943,0.0,0.14508001240694673,True,500.0,0.8333333333333334
122,X-25.7339 Y25.8054,1.0,True,600.0,,-25.7339,25.8054,0.025,0.0,0.0,0.03890000000000171,0.03569999999999851,0.0,0.05279867422577982,True,500.0,0.8333333333333334
123,X-25.6536 Y25.8598,1.0,True,600.0,,-25.6536,25.8598,0.025,0.0,0.0,0.0802999999999976,0.054400000000001114,0.0,0.09699200998020267,True,500.0,0.8333333333333334
124,X-25.5378 Y25.9066,1.0,True,600.0,,-25.5378,25.9066,0.025,0.0,0.0,0.11580000000000013,0.04680000000000106,0.0,0.12489947958258324,True,500.0,0.8333333333333334
125,X-25.4513 Y25.9227,1.0,True,600.0,,-25.4513,25.9227,0.025,0.0,0.0,0.08650000000000091,0.016099999999998005,0.0,0.08798556699823042,True,500.0,0.8333333333333334
126,X-24.6923 Y25.9252,1.0,True,600.0,,-24.6923,25.9252,0.025,0.0,0.0,0.7590000000000003,0.002500000000001279,0.0,0.7590041172483852,True,500.0,0.8333333333333334
127,X-23.8152,1.0,True,600.0,,-23.8152,25.9252,0.025,0.0,0.0,0.8770999999999987,0.0,0.0,0.8770999999999987,True,500.0,0.8333333333333334
128,X-22.9382,1.0,True,600.0,,-22.9382,25.9252,0.025,0.0,0.0,0.8770000000000024,0.0,0.0,0.8770000000000024,True,500.0,0.8333333333333334
129,X-22.0611,1.0,True,600.0,,-22.0611,25.9252,0.025,0.0,0.0,0.8770999999999987,0.0,0.0,0.8770999999999987,True,500.0,0.8333333333333334
130,X-21.2009,1.0,True,600.0,,-21.2009,25.9252,0.025,0.0,0.0,0.860199999999999,0.0,0.0,0.860199999999999,True,500.0,0.8333333333333334
131,X-20.3408,1.0,True,600.0,,-20.3408,25.9252,0.025,0.0,0.0,0.8600999999999992,0.0,0.0,0.8600999999999992,True,500.0,0.8333333333333334
132,X-19.4806,1.0,True,600.0,,-19.4806,25.9252,0.025,0.0,0.0,0.8602000000000025,0.0,0.0,0.8602000000000025,True,500.0,0.8333333333333334
133,X-18.6204,1.0,True,600.0,,-18.6204,25.9252,0.025,0.0,0.0,0.860199999999999,0.0,0.0,0.860199999999999,True,500.0,0.8333333333333334
134,X-17.7602,1.0,True,600.0,,-17.7602,25.9252,0.025,0.0,0.0,0.860199999999999,0.0,0.0,0.860199999999999,True,500.0,0.8333333333333334
135,X-16.9,1.0,True,600.0,,-16.9,25.9252,0.025,0.0,0.0,0.8602000000000025,0.0,0.0,0.8602000000000025,True,500.0,0.8333333333333334
136,X-16.0399,1.0,True,600.0,,-16.0399,25.9252,0.025,0.0,0.0,0.8600999999999992,0.0,0.0,0.8600999999999992,True,500.0,0.8333333333333334
137,X-15.1797,1.0,True,600.0,,-15.1797,25.9252,0.025,0.0,0.0,0.860199999999999,0.0,0.0,0.860199999999999,True,500.0,0.8333333333333334
138,X-14.4207,1.0,True,600.0,,-14.4207,25.9252,0.025,0.0,0.0,0.7590000000000003,0.0,0.0,0.7590000000000003,True,500.0,0.8333333333333334
139,X-13.6617,1.0,True,600.0,,-13.6617,25.9252,0.025,0.0,0.0,0.7590000000000003,0.0,0.0,0.7590000000000003,True,500.0,0.8333333333333334
140,X-12.9027,1.0,True,600.0,,-12.9027,25.9252,0.025,0.0,0.0,0.7590000000000003,0.0,0.0,0.7590000000000003,True,500.0,0.8333333333333334
141,X-12.1437,1.0,True,600.0,,-12.1437,25.9252,0.025,0.0,0.0,0.7589999999999986,0.0,0.0,0.7589999999999986,True,500.0,0.8333333333333334
142,X-11.3342,1.0,True,600.0,,-11.3342,25.9252,0.025,0.0,0.0,0.8095000000000017,0.0,0.0,0.8095000000000017,True,500.0,0.8333333333333334
143,X-10.5246,1.0,True,600.0,,-10.5246,25.9252,0.025,0.0,0.0,0.8095999999999997,0.0,0.0,0.8095999999999997,True,500.0,0.8333333333333334
144,X-9.715,1.0,True,600.0,,-9.715,25.9252,0.025,0.0,0.0,0.8095999999999997,0.0,0.0,0.8095999999999997,True,500.0,0.8333333333333334
145,X-8.9054,1.0,True,600.0,,-8.9054,25.9252,0.025,0.0,0.0,0.8095999999999997,0.0,0.0,0.8095999999999997,True,500.0,0.8333333333333334
146,X-7.9946,1.0,True,600.0,,-7.9946,25.9252,0.025,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
147,X-7.0838,1.0,True,600.0,,-7.0838,25.9252,0.025,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
148,X-6.1731,1.0,True,600.0,,-6.1731,25.9252,0.025,0.0,0.0,0.9107000000000003,0.0,0.0,0.9107000000000003,True,500.0,0.8333333333333334
149,X-5.2117,1.0,True,600.0,,-5.2117,25.9252,0.025,0.0,0.0,0.9613999999999994,0.0,0.0,0.9613999999999994,True,500.0,0.8333333333333334
150,X-4.2503,1.0,True,600.0,,-4.2503,25.9252,0.025,0.0,0.0,0.9614000000000003,0.0,0.0,0.9614000000000003,True,500.0,0.8333333333333334
151,X-3.2889,1.0,True,600.0,,-3.2889,25.9252,0.025,0.0,0.0,0.9614000000000003,0.0,0.0,0.9614000000000003,True,500.0,0.8333333333333334
152,X-2.3276,1.0,True,600.0,,-2.3276,25.9252,0.025,0.0,0.0,0.9613,0.0,0.0,0.9613,True,500.0,0.8333333333333334
153,X-1.3662,1.0,True,600.0,,-1.3662,25.9252,0.025,0.0,0.0,0.9613999999999998,0.0,0.0,0.9613999999999998,True,500.0,0.8333333333333334
154,X-0.4048,1.0,True,600.0,,-0.4048,25.9252,0.025,0.0,0.0,0.9614,0.0,0.0,0.9614,True,500.0,0.8333333333333334
155,X0.5566,1.0,True,600.0,,0.5566,25.9252,0.025,0.0,0.0,0.9614,0.0,0.0,0.9614,True,500.0,0.8333333333333334
156,X1.518,1.0,True,600.0,,1.518,25.9252,0.025,0.0,0.0,0.9614,0.0,0.0,0.9614,True,500.0,0.8333333333333334
157,X2.4793,1.0,True,600.0,,2.4793,25.9252,0.025,0.0,0.0,0.9612999999999998,0.0,0.0,0.9612999999999998,True,500.0,0.8333333333333334
158,X3.4407,1.0,True,600.0,,3.4407,25.9252,0.025,0.0,0.0,0.9614000000000003,0.0,0.0,0.9614000000000003,True,500.0,0.8333333333333334
159,X4.3515,1.0,True,600.0,,4.3515,25.9252,0.025,0.0,0.0,0.9107999999999996,0.0,0.0,0.9107999999999996,True,500.0,0.8333333333333334
160,X5.2623,1.0,True,600.0,,5.2623,25.9252,0.025,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
161,X6.1731,1.0,True,600.0,,6.1731,25.9252,0.025,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
162,X7.0838,1.0,True,600.0,,7.0838,25.9252,0.025,0.0,0.0,0.9107000000000003,0.0,0.0,0.9107000000000003,True,500.0,0.8333333333333334
163,X7.9946,1.0,True,600.0,,7.9946,25.9252,0.025,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
164,X8.9054,1.0,True,600.0,,8.9054,25.9252,0.025,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
165,X9.8162,1.0,True,600.0,,9.8162,25.9252,0.025,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
166,X10.727,1.0,True,600.0,,10.727,25.9252,0.025,0.0,0.0,0.9108,0.0,0.0,0.9108,True,500.0,0.8333333333333334
167,X11.6883,1.0,True,600.0,,11.6883,25.9252,0.025,0.0,0.0,0.9612999999999996,0.0,0.0,0.9612999999999996,True,500.0,0.8333333333333334
168,X12.6497,1.0,True,600.0,,12.6497,25.9252,0.025,0.0,0.0,0.9613999999999994,0.0,0.0,0.9613999999999994,True,500.0,0.8333333333333334
169,X13.6111,1.0,True,600.0,,13.6111,25.9252,0.025,0.0,0.0,0.9614000000000011,0.0,0.0,0.9614000000000011,True,500.0,0.8333333333333334
170,X14.5725,1.0,True,600.0,,14.5725,25.9252,0.025,0.0,0.0,0.9613999999999994,0.0,0.0,0.9613999999999994,True,500.0,0.8333333333333334
171,X15.5339,1.0,True,600.0,,15.5339,25.9252,0.025,0.0,0.0,0.9613999999999994,0.0,0.0,0.9613999999999994,True,500.0,0.8333333333333334
172,X16.4952,1.0,True,600.0,,16.4952,25.9252,0.025,0.0,0.0,0.9613000000000014,0.0,0.0,0.9613000000000014,True,500.0,0.8333333333333334
173,X17.4566,1.0,True,600.0,,17.4566,25.9252,0.025,0.0,0.0,0.9614000000000011,0.0,0.0,0.9614000000000011,True,500.0,0.8333333333333334
174,X18.418,1.0,True,600.0,,18.418,25.9252,0.025,0.0,0.0,0.9613999999999976,0.0,0.0,0.9613999999999976,True,500.0,0.8333333333333334
175,X19.3794,1.0,True,600.0,,19.3794,25.9252,0.025,0.0,0.0,0.9614000000000011,0.0,0.0,0.9614000000000011,True,500.0,0.8333333333333334
176,X20.3408,1.0,True,600.0,,20.3408,25.9252,0.025,0.0,0.0,0.9614000000000011,0.0,0.0,0.9614000000000011,True,500.0,0.8333333333333334
177,X21.3021,1.0,True,600.0,,21.3021,25.9252,0.025,0.0,0.0,0.9612999999999978,0.0,0.0,0.9612999999999978,True,500.0,0.8333333333333334
178,X22.2635,1.0,True,600.0,,22.2635,25.9252,0.025,0.0,0.0,0.9614000000000011,0.0,0.0,0.9614000000000011,True,500.0,0.8333333333333334
179,X23.2249,1.0,True,600.0,,23.2249,25.9252,0.025,0.0,0.0,0.9614000000000011,0.0,0.0,0.9614000000000011,True,500.0,0.8333333333333334
180,X24.1863,1.0,True,600.0,,24.1863,25.9252,0.025,0.0,0.0,0.9613999999999976,0.0,0.0,0.9613999999999976,True,500.0,0.8333333333333334
181,X24.8188 Y25.9239,1.0,True,600.0,,24.8188,25.9239,0.025,0.0,0.0,0.6325000000000003,-0.001300000000000523,0.0,0.6325013359669688,True,500.0,0.8333333333333334
182,X25.4513 Y25.9227,1.0,True,600.0,,25.4513,25.9227,0.025,0.0,0.0,0.6325000000000003,-0.001200000000000756,0.0,0.6325011383388969,True,500.0,0.8333333333333334
183,X25.5704 Y25.8968,1.0,True,600.0,,25.5704,25.8968,0.025,0.0,0.0,0.11909999999999954,-0.025900000000000034,0.0,0.12188363302757221,True,500.0,0.8333333333333334
184,X25.6536 Y25.8598,1.0,True,600.0,,25.6536,25.8598,0.025,0.0,0.0,0.0832000000000015,-0.036999999999999034,0.0,0.09105624635355983,True,500.0,0.8333333333333334
185,X25.7339 Y25.8054,1.0,True,600.0,,25.7339,25.8054,0.025,0.0,0.0,0.0802999999999976,-0.054400000000001114,0.0,0.09699200998020267,True,500.0,0.8333333333333334
186,X25.828 Y25.7042,1.0,True,600.0,,25.828,25.7042,0.025,0.0,0.0,0.09410000000000096,-0.10119999999999862,0.0,0.1381891819210169,True,500.0,0.8333333333333334
187,X25.8845 Y25.603,1.0,True,600.0,,25.8845,25.603,0.025,0.0,0.0,0.05649999999999977,-0.10119999999999862,0.0,0.11590379631401077,True,500.0,0.8333333333333334
188,X25.9066 Y25.5378,1.0,True,600.0,,25.9066,25.5378,0.025,0.0,0.0,0.022100000000001785,-0.06520000000000081,0.0,0.06884366347021478,True,500.0,0.8333333333333334
189,X25.9252 Y25.4007,1.0,True,600.0,,25.9252,25.4007,0.025,0.0,0.0,0.018599999999999284,-0.13710000000000022,0.0,0.13835595397379918,True,500.0,0.8333333333333334
190,Y24.5911,1.0,True,600.0,,25.9252,24.5911,0.025,0.0,0.0,0.0,-0.8095999999999997,0.0,0.8095999999999997,True,500.0,0.8333333333333334
191,Y23.7815,1.0,True,600.0,,25.9252,23.7815,0.025,0.0,0.0,0.0,-0.8095999999999997,0.0,0.8095999999999997,True,500.0,0.8333333333333334
192,Y22.9719,1.0,True,600.0,,25.9252,22.9719,0.025,0.0,0.0,0.0,-0.8095999999999997,0.0,0.8095999999999997,True,500.0,0.8333333333333334
193,Y22.1623,1.0,True,600.0,,25.9252,22.1623,0.025,0.0,0.0,0.0,-0.8096000000000032,0.0,0.8096000000000032,True,500.0,0.8333333333333334
194,Y21.2009,1.0,True,600.0,,25.9252,21.2009,0.025,0.0,0.0,0.0,-0.9613999999999976,0.0,0.9613999999999976,True,500.0,0.8333333333333334
195,Y20.2396,1.0,True,600.0,,25.9252,20.2396,0.025,0.0,0.0,0.0,-0.9613000000000014,0.0,0.9613000000000014,True,500.0,0.8333333333333334
196,Y19.2782,1.0,True,600.0,,25.9252,19.2782,0.025,0.0,0.0,0.0,-0.9614000000000011,0.0,0.9614000000000011,True,500.0,0.8333333333333334
197,Y18.3168,1.0,True,600.0,,25.9252,18.3168,0.025,0.0,0.0,0.0,-0.9613999999999976,0.0,0.9613999999999976,True,500.0,0.8333333333333334
198,Y17.3807,1.0,True,600.0,,25.9252,17.3807,0.025,0.0,0.0,0.0,-0.9360999999999997,0.0,0.9360999999999997,True,500.0,0.8333333333333334
199,Y16.4446,1.0,True,600.0,,25.9252,16.4446,0.025,0.0,0.0,0.0,-0.9360999999999997,0.0,0.9360999999999997,True,500.0,0.8333333333333334
200,Y15.5086,1.0,True,600.0,,25.9252,15.5086,0.025,0.0,0.0,0.0,-0.9360000000000017,0.0,0.9360000000000017,True,500.0,0.8333333333333334
201,Y14.5725,1.0,True,600.0,,25.9252,14.5725,0.025,0.0,0.0,0.0,-0.9360999999999997,0.0,0.9360999999999997,True,500.0,0.8333333333333334
202,Y13.8135,1.0,True,600.0,,25.9252,13.8135,0.025,0.0,0.0,0.0,-0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
203,Y13.0545,1.0,True,600.0,,25.9252,13.0545,0.025,0.0,0.0,0.0,-0.7589999999999986,0.0,0.7589999999999986,True,500.0,0.8333333333333334
204,Y12.2955,1.0,True,600.0,,25.9252,12.2955,0.025,0.0,0.0,0.0,-0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
205,Y11.5366,1.0,True,600.0,,25.9252,11.5366,0.025,0.0,0.0,0.0,-0.7589000000000006,0.0,0.7589000000000006,True,500.0,0.8333333333333334
206,Y10.7776,1.0,True,600.0,,25.9252,10.7776,0.025,0.0,0.0,0.0,-0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
207,Y10.0186,1.0,True,600.0,,25.9252,10.0186,0.025,0.0,0.0,0.0,-0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
208,Y9.0572,1.0,True,600.0,,25.9252,9.0572,0.025,0.0,0.0,0.0,-0.9613999999999994,0.0,0.9613999999999994,True,500.0,0.8333333333333334
209,Y8.0958,1.0,True,600.0,,25.9252,8.0958,0.025,0.0,0.0,0.0,-0.9613999999999994,0.0,0.9613999999999994,True,500.0,0.8333333333333334
210,Y7.1344,1.0,True,600.0,,25.9252,7.1344,0.025,0.0,0.0,0.0,-0.9614000000000003,0.0,0.9614000000000003,True,500.0,0.8333333333333334
211,Y6.1731,1.0,True,600.0,,25.9252,6.1731,0.025,0.0,0.0,0.0,-0.9613000000000005,0.0,0.9613000000000005,True,500.0,0.8333333333333334
212,Y5.3888,1.0,True,600.0,,25.9252,5.3888,0.025,0.0,0.0,0.0,-0.7843,0.0,0.7843,True,500.0,0.8333333333333334
213,Y4.6045,1.0,True,600.0,,25.9252,4.6045,0.025,0.0,0.0,0.0,-0.7843,0.0,0.7843,True,500.0,0.8333333333333334
214,Y3.8202,1.0,True,600.0,,25.9252,3.8202,0.025,0.0,0.0,0.0,-0.7843,0.0,0.7843,True,500.0,0.8333333333333334
215,Y3.0359,1.0,True,600.0,,25.9252,3.0359,0.025,0.0,0.0,0.0,-0.7843,0.0,0.7843,True,500.0,0.8333333333333334
216,Y2.2601,1.0,True,600.0,,25.9252,2.2601,0.025,0.0,0.0,0.0,-0.7757999999999998,0.0,0.7757999999999998,True,500.0,0.8333333333333334
217,Y1.4842,1.0,True,600.0,,25.9252,1.4842,0.025,0.0,0.0,0.0,-0.7759,0.0,0.7759,True,500.0,0.8333333333333334
218,Y0.7084,1.0,True,600.0,,25.9252,0.7084,0.025,0.0,0.0,0.0,-0.7757999999999999,0.0,0.7757999999999999,True,500.0,0.8333333333333334
219,Y-0.253,1.0,True,600.0,,25.9252,-0.253,0.025,0.0,0.0,0.0,-0.9614,0.0,0.9614,True,500.0,0.8333333333333334
220,Y-1.2144,1.0,True,600.0,,25.9252,-1.2144,0.025,0.0,0.0,0.0,-0.9613999999999999,0.0,0.9613999999999999,True,500.0,0.8333333333333334
221,Y-2.1758,1.0,True,600.0,,25.9252,-2.1758,0.025,0.0,0.0,0.0,-0.9614000000000003,0.0,0.9614000000000003,True,500.0,0.8333333333333334
222,Y-3.1371,1.0,True,600.0,,25.9252,-3.1371,0.025,0.0,0.0,0.0,-0.9613,0.0,0.9613,True,500.0,0.8333333333333334
223,Y-4.0985,1.0,True,600.0,,25.9252,-4.0985,0.025,0.0,0.0,0.0,-0.9613999999999994,0.0,0.9613999999999994,True,500.0,0.8333333333333334
224,Y-5.0599,1.0,True,600.0,,25.9252,-5.0599,0.025,0.0,0.0,0.0,-0.9614000000000003,0.0,0.9614000000000003,True,500.0,0.8333333333333334
225,Y-6.0213,1.0,True,600.0,,25.9252,-6.0213,0.025,0.0,0.0,0.0,-0.9614000000000003,0.0,0.9614000000000003,True,500.0,0.8333333333333334
226,Y-6.9826,1.0,True,600.0,,25.9252,-6.9826,0.025,0.0,0.0,0.0,-0.9612999999999996,0.0,0.9612999999999996,True,500.0,0.8333333333333334
227,Y-7.944,1.0,True,600.0,,25.9252,-7.944,0.025,0.0,0.0,0.0,-0.9614000000000003,0.0,0.9614000000000003,True,500.0,0.8333333333333334
228,Y-8.9054,1.0,True,600.0,,25.9252,-8.9054,0.025,0.0,0.0,0.0,-0.9614000000000003,0.0,0.9614000000000003,True,500.0,0.8333333333333334
229,Y-9.7656,1.0,True,600.0,,25.9252,-9.7656,0.025,0.0,0.0,0.0,-0.860199999999999,0.0,0.860199999999999,True,500.0,0.8333333333333334
230,Y-10.6258,1.0,True,600.0,,25.9252,-10.6258,0.025,0.0,0.0,0.0,-0.8602000000000007,0.0,0.8602000000000007,True,500.0,0.8333333333333334
231,Y-11.486,1.0,True,600.0,,25.9252,-11.486,0.025,0.0,0.0,0.0,-0.8602000000000007,0.0,0.8602000000000007,True,500.0,0.8333333333333334
232,Y-12.3461,1.0,True,600.0,,25.9252,-12.3461,0.025,0.0,0.0,0.0,-0.8600999999999992,0.0,0.8600999999999992,True,500.0,0.8333333333333334
233,Y-13.1051,1.0,True,600.0,,25.9252,-13.1051,0.025,0.0,0.0,0.0,-0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
234,Y-13.8641,1.0,True,600.0,,25.9252,-13.8641,0.025,0.0,0.0,0.0,-0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
235,Y-14.6231,1.0,True,600.0,,25.9252,-14.6231,0.025,0.0,0.0,0.0,-0.7590000000000003,0.0,0.7590000000000003,True,500.0,0.8333333333333334
236,Y-15.3821,1.0,True,600.0,,25.9252,-15.3821,0.025,0.0,0.0,0.0,-0.7589999999999986,0.0,0.7589999999999986,True,500.0,0.8333333333333334
237,Y-16.0905,1.0,True,600.0,,25.9252,-16.0905,0.025,0.0,0.0,0.0,-0.7083999999999993,0.0,0.7083999999999993,True,500.0,0.8333333333333334
238,Y-16.7988,1.0,True,600.0,,25.9252,-16.7988,0.025,0.0,0.0,0.0,-0.7083000000000013,0.0,0.7083000000000013,True,500.0,0.8333333333333334
239,Y-17.5072,1.0,True,600.0,,25.9252,-17.5072,0.025,0.0,0.0,0.0,-0.708400000000001,0.0,0.708400000000001,True,500.0,0.8333333333333334
240,Y-18.3927,1.0,True,600.0,,25.9252,-18.3927,0.025,0.0,0.0,0.0,-0.8855000000000004,0.0,0.8855000000000004,True,500.0,0.8333333333333334
241,Y-19.2782,1.0,True,600.0,,25.9252,-19.2782,0.025,0.0,0.0,0.0,-0.8854999999999968,0.0,0.8854999999999968,True,500.0,0.8333333333333334
242,Y-20.1637,1.0,True,600.0,,25.9252,-20.1637,0.025,0.0,0.0,0.0,-0.8855000000000004,0.0,0.8855000000000004,True,500.0,0.8333333333333334
243,Y-21.0491,1.0,True,600.0,,25.9252,-21.0491,0.025,0.0,0.0,0.0,-0.8854000000000006,0.0,0.8854000000000006,True,500.0,0.8333333333333334
244,Y-21.9599,1.0,True,600.0,,25.9252,-21.9599,0.025,0.0,0.0,0.0,-0.9108000000000018,0.0,0.9108000000000018,True,500.0,0.8333333333333334
245,Y-22.8707,1.0,True,600.0,,25.9252,-22.8707,0.025,0.0,0.0,0.0,-0.9107999999999983,0.0,0.9107999999999983,True,500.0,0.8333333333333334
246,Y-23.7815,1.0,True,600.0,,25.9252,-23.7815,0.025,0.0,0.0,0.0,-0.9108000000000018,0.0,0.9108000000000018,True,500.0,0.8333333333333334
247,Y-24.6923,1.0,True,600.0,,25.9252,-24.6923,0.025,0.0,0.0,0.0,-0.9107999999999983,0.0,0.9107999999999983,True,500.0,0.8333333333333334
248,X25.9227 Y-25.4513,1.0,True,600.0,,25.9227,-25.4513,0.025,0.0,0.0,-0.002500000000001279,-0.7590000000000003,0.0,0.7590041172483852,True,500.0,0.8333333333333334
249,X25.8968 Y-25.5704,1.0,True,600.0,,25.8968,-25.5704,0.025,0.0,0.0,-0.025900000000000034,-0.11909999999999954,0.0,0.12188363302757221,True,500.0,0.8333333333333334
250,X25.8598 Y-25.6536,1.0,True,600.0,,25.8598,-25.6536,0.025,0.0,0.0,-0.036999999999999034,-0.0832000000000015,0.0,0.09105624635355983,True,500.0,0.8333333333333334
251,X25.8054 Y-25.7339,1.0,True,600.0,,25.8054,-25.7339,0.025,0.0,0.0,-0.054400000000001114,-0.0802999999999976,0.0,0.09699200998020267,True,500.0,0.8333333333333334
252,X25.7042 Y-25.828,1.0,True,600.0,,25.7042,-25.828,0.025,0.0,0.0,-0.10119999999999862,-0.09410000000000096,0.0,0.1381891819210169,True,500.0,0.8333333333333334
253,X25.603 Y-25.8845,1.0,True,600.0,,25.603,-25.8845,0.025,0.0,0.0,-0.10119999999999862,-0.05649999999999977,0.0,0.11590379631401077,True,500.0,0.8333333333333334
254,X25.5378 Y-25.9066,1.0,True,600.0,,25.5378,-25.9066,0.025,0.0,0.0,-0.06520000000000081,-0.022100000000001785,0.0,0.06884366347021478,True,500.0,0.8333333333333334
255,X25.4513 Y-25.9227,1.0,True,600.0,,25.4513,-25.9227,0.025,0.0,0.0,-0.08650000000000091,-0.016099999999998005,0.0,0.08798556699823042,True,500.0,0.8333333333333334
256,X24.5658 Y-25.9239,1.0,True,600.0,,24.5658,-25.9239,0.025,0.0,0.0,-0.8855000000000004,-0.001200000000000756,0.0,0.8855008130995706,True,500.0,0.8333333333333334
257,X23.6803 Y-25.9252,1.0,True,600.0,,23.6803,-25.9252,0.025,0.0,0.0,-0.8855000000000004,-0.001300000000000523,0.0,0.8855009542626144,True,500.0,0.8333333333333334
258,X22.8201,1.0,True,600.0,,22.8201,-25.9252,0.025,0.0,0.0,-0.860199999999999,0.0,0.0,0.860199999999999,True,500.0,0.8333333333333334
259,X21.9599,1.0,True,600.0,,21.9599,-25.9252,0.025,0.0,0.0,-0.860199999999999,0.0,0.0,0.860199999999999,True,500.0,0.8333333333333334
260,X21.1756,1.0,True,600.0,,21.1756,-25.9252,0.025,0.0,0.0,-0.7843000000000018,0.0,0.0,0.7843000000000018,True,500.0,0.8333333333333334
261,X20.3914,1.0,True,600.0,,20.3914,-25.9252,0.025,0.0,0.0,-0.7841999999999985,0.0,0.0,0.7841999999999985,True,500.0,0.8333333333333334
262,X19.6071,1.0,True,600.0,,19.6071,-25.9252,0.025,0.0,0.0,-0.7843000000000018,0.0,0.0,0.7843000000000018,True,500.0,0.8333333333333334
263,X18.8228,1.0,True,600.0,,18.8228,-25.9252,0.025,0.0,0.0,-0.7842999999999982,0.0,0.0,0.7842999999999982,True,500.0,0.8333333333333334
264,X18.0638,1.0,True,600.0,,18.0638,-25.9252,0.025,0.0,0.0,-0.7590000000000003,0.0,0.0,0.7590000000000003,True,500.0,0.8333333333333334
265,X17.3048,1.0,True,600.0,,17.3048,-25.9252,0.025,0.0,0.0,-0.7590000000000003,0.0,0.0,0.7590000000000003,True,500.0,0.8333333333333334
266,X16.5458,1.0,True,600.0,,16.5458,-25.9252,0.025,0.0,0.0,-0.7590000000000003,0.0,0.0,0.7590000000000003,True,500.0,0.8333333333333334
