Change Timestamp,Variable,New Value
2026-03-20T19:21:47Z,program,CDSDRYRUN
2026-03-20T19:21:48Z,xpostn,28.30975
2026-03-20T19:21:48Z,ypostn,-30.26835
2026-03-20T19:21:48Z,zpostn,-6.02505
2026-03-20T19:21:48Z,xlod,9
2026-03-20T19:21:48Z,ylod,13
2026-03-20T19:21:48Z,zlod,38
2026-03-20T19:21:48Z,fact,5.549778
2026-03-20T19:21:48Z,toolnum,5
2026-03-20T19:21:48Z,program,CDSDRYRUN
2026-03-20T19:21:49Z,xpostn,28.95085
2026-03-20T19:21:49Z,ypostn,-27.80795
2026-03-20T19:21:49Z,zpostn,-6.246
2026-03-20T19:21:49Z,xlod,9
2026-03-20T19:21:49Z,ylod,9
2026-03-20T19:21:49Z,zlod,38
2026-03-20T19:21:49Z,fact,5.549778
2026-03-20T19:21:49Z,toolnum,5
2026-03-20T19:21:49Z,program,CDSDRYRUN
2026-03-20T19:21:50Z,xpostn,30.43015
2026-03-20T19:21:50Z,ypostn,-30.2375
2026-03-20T19:21:50Z,zpostn,-6.43845
2026-03-20T19:21:50Z,xlod,9
2026-03-20T19:21:50Z,ylod,12
2026-03-20T19:21:50Z,zlod,38
2026-03-20T19:21:50Z,fact,5.549778
2026-03-20T19:21:50Z,toolnum,5
2026-03-20T19:21:50Z,program,CDSDRYRUN
2026-03-20T19:21:51Z,xpostn,27.95
2026-03-20T19:21:51Z,ypostn,-29.67755
2026-03-20T19:21:51Z,zpostn,-6.65905
2026-03-20T19:21:51Z,xlod,9
2026-03-20T19:21:51Z,ylod,12
2026-03-20T19:21:51Z,zlod,38
2026-03-20T19:21:51Z,fact,5.549778
2026-03-20T19:21:51Z,toolnum,5
2026-03-20T19:21:51Z,program,CDSDRYRUN
2026-03-20T19:21:53Z,xpostn,30.63705
2026-03-20T19:21:53Z,ypostn,-29.9573
2026-03-20T19:21:53Z,zpostn,-6.7798
2026-03-20T19:21:53Z,xlod,9
2026-03-20T19:21:53Z,ylod,12
2026-03-20T19:21:53Z,zlod,38
2026-03-20T19:21:53Z,fact,5.549778
2026-03-20T19:21:53Z,toolnum,5
2026-03-20T19:21:53Z,program,CDSDRYRUN
2026-03-20T19:21:54Z,xpostn,28.51795
2026-03-20T19:21:54Z,ypostn,-30.44205
2026-03-20T19:21:54Z,zpostn,-7.02235
2026-03-20T19:21:54Z,xlod,9
2026-03-20T19:21:54Z,ylod,11
2026-03-20T19:21:54Z,zlod,38
2026-03-20T19:21:54Z,fact,5.549778
2026-03-20T19:21:54Z,toolnum,5
2026-03-20T19:21:54Z,program,CDSDRYRUN
2026-03-20T19:21:55Z,xpostn,28.698
2026-03-20T19:21:55Z,ypostn,-27.9059
2026-03-20T19:21:55Z,zpostn,-7.24265
2026-03-20T19:21:55Z,xlod,12
2026-03-20T19:21:55Z,ylod,10
2026-03-20T19:21:55Z,zlod,38
2026-03-20T19:21:55Z,fact,5.549778
2026-03-20T19:21:55Z,toolnum,5
2026-03-20T19:21:55Z,program,CDSDRYRUN
2026-03-20T19:21:56Z,xpostn,30.81395
2026-03-20T19:21:56Z,ypostn,-29.4471
2026-03-20T19:21:56Z,zpostn,-7.45705
2026-03-20T19:21:56Z,xlod,12
2026-03-20T19:21:56Z,ylod,10
2026-03-20T19:21:56Z,zlod,38
2026-03-20T19:21:56Z,fact,5.549778
2026-03-20T19:21:56Z,toolnum,5
2026-03-20T19:21:56Z,program,CDSDRYRUN
2026-03-20T19:21:57Z,xpostn,29.256
2026-03-20T19:21:57Z,ypostn,-27.75485
2026-03-20T19:21:57Z,zpostn,-7.55095
2026-03-20T19:21:57Z,xlod,12
2026-03-20T19:21:57Z,ylod,10
2026-03-20T19:21:57Z,zlod,38
2026-03-20T19:21:57Z,fact,5.549778
2026-03-20T19:21:57Z,toolnum,5
2026-03-20T19:21:57Z,program,CDSDRYRUN
2026-03-20T19:21:58Z,xpostn,30.6906
2026-03-20T19:21:58Z,ypostn,-29.854
2026-03-20T19:21:58Z,zpostn,-7.77185
2026-03-20T19:21:58Z,xlod,12
2026-03-20T19:21:58Z,ylod,10
2026-03-20T19:21:58Z,zlod,38
2026-03-20T19:21:58Z,fact,5.549778
2026-03-20T19:21:58Z,toolnum,5
2026-03-20T19:21:58Z,program,CDSDRYRUN
2026-03-20T19:21:59Z,xpostn,28.6163
2026-03-20T19:21:59Z,ypostn,-30.5042
2026-03-20T19:21:59Z,zpostn,-8.01385
2026-03-20T19:21:59Z,xlod,12
2026-03-20T19:21:59Z,ylod,12
2026-03-20T19:21:59Z,zlod,38
2026-03-20T19:21:59Z,fact,5.549778
2026-03-20T19:21:59Z,toolnum,5
2026-03-20T19:21:59Z,program,CDSDRYRUN
2026-03-20T19:22:00Z,xpostn,29.3335
2026-03-20T19:22:00Z,ypostn,-27.75165
2026-03-20T19:22:00Z,zpostn,-8.2066
2026-03-20T19:22:00Z,xlod,12
2026-03-20T19:22:00Z,ylod,12
2026-03-20T19:22:00Z,zlod,38
2026-03-20T19:22:00Z,fact,5.549778
2026-03-20T19:22:00Z,toolnum,5
2026-03-20T19:22:00Z,program,CDSDRYRUN
2026-03-20T19:22:01Z,xpostn,30.82675
2026-03-20T19:22:01Z,ypostn,-29.3315
2026-03-20T19:22:01Z,zpostn,-8.44915
2026-03-20T19:22:01Z,xlod,9
2026-03-20T19:22:01Z,ylod,12
2026-03-20T19:22:01Z,zlod,38
2026-03-20T19:22:01Z,fact,5.549778
2026-03-20T19:22:01Z,toolnum,5
2026-03-20T19:22:01Z,program,CDSDRYRUN
2026-03-20T19:22:02Z,xpostn,28.11535
2026-03-20T19:22:02Z,ypostn,-30.0272
2026-03-20T19:22:02Z,zpostn,-8.647
2026-03-20T19:22:02Z,xlod,9
2026-03-20T19:22:02Z,ylod,13
2026-03-20T19:22:02Z,zlod,38
2026-03-20T19:22:02Z,fact,5.549778
2026-03-20T19:22:02Z,toolnum,5
2026-03-20T19:22:02Z,program,CDSDRYRUN
2026-03-20T19:22:03Z,xpostn,29.41105
2026-03-20T19:22:03Z,ypostn,-27.75265
2026-03-20T19:22:03Z,zpostn,-8.8624
2026-03-20T19:22:03Z,xlod,13
2026-03-20T19:22:03Z,ylod,13
2026-03-20T19:22:03Z,zlod,38
2026-03-20T19:22:03Z,fact,5.549778
2026-03-20T19:22:03Z,toolnum,5
2026-03-20T19:22:03Z,program,CDSDRYRUN
2026-03-20T19:22:04Z,xpostn,28.23095
2026-03-20T19:22:04Z,ypostn,-30.18275
2026-03-20T19:22:04Z,zpostn,-8.98365
2026-03-20T19:22:04Z,xlod,13
2026-03-20T19:22:04Z,ylod,13
2026-03-20T19:22:04Z,zlod,38
2026-03-20T19:22:04Z,fact,5.549778
2026-03-20T19:22:04Z,toolnum,5
2026-03-20T19:22:04Z,program,CDSDRYRUN
2026-03-20T19:22:05Z,xpostn,29.21735
2026-03-20T19:22:05Z,ypostn,-27.75795
2026-03-20T19:22:05Z,zpostn,-9.1983
2026-03-20T19:22:05Z,xlod,12
2026-03-20T19:22:05Z,ylod,13
2026-03-20T19:22:05Z,zlod,38
2026-03-20T19:22:05Z,fact,5.549778
2026-03-20T19:22:05Z,toolnum,5
2026-03-20T19:22:05Z,program,CDSDRYRUN
2026-03-20T19:22:06Z,xpostn,30.7066
2026-03-20T19:22:06Z,ypostn,-29.8187
2026-03-20T19:22:06Z,zpostn,-9.4183
2026-03-20T19:22:06Z,xlod,9
2026-03-20T19:22:06Z,ylod,13
2026-03-20T19:22:06Z,zlod,38
2026-03-20T19:22:06Z,fact,5.549778
2026-03-20T19:22:06Z,toolnum,5
2026-03-20T19:22:06Z,program,CDSDRYRUN
2026-03-20T19:22:07Z,xpostn,28.09475
2026-03-20T19:22:07Z,ypostn,-29.99435
2026-03-20T19:22:07Z,zpostn,-9.6334
2026-03-20T19:22:07Z,xlod,12
2026-03-20T19:22:07Z,ylod,10
2026-03-20T19:22:07Z,zlod,38
2026-03-20T19:22:07Z,fact,5.549778
2026-03-20T19:22:07Z,toolnum,5
2026-03-20T19:22:07Z,program,CDSDRYRUN
2026-03-20T19:22:08Z,xpostn,29.7551
2026-03-20T19:22:08Z,ypostn,-27.80685
2026-03-20T19:22:08Z,zpostn,-9.837
2026-03-20T19:22:08Z,xlod,12
2026-03-20T19:22:08Z,ylod,10
2026-03-20T19:22:08Z,zlod,38
2026-03-20T19:22:08Z,fact,5.549778
2026-03-20T19:22:08Z,toolnum,5
2026-03-20T19:22:08Z,program,CDSDRYRUN
2026-03-20T19:22:09Z,xpostn,30.1633
2026-03-20T19:22:09Z,ypostn,-30.46135
2026-03-20T19:22:09Z,zpostn,-10.0461
2026-03-20T19:22:09Z,xlod,9
2026-03-20T19:22:09Z,ylod,15
2026-03-20T19:22:09Z,zlod,38
2026-03-20T19:22:09Z,fact,5.549778
2026-03-20T19:22:09Z,toolnum,5
2026-03-20T19:22:09Z,program,CDSDRYRUN
2026-03-20T19:22:10Z,xpostn,30.38645
2026-03-20T19:22:10Z,ypostn,-28.172
2026-03-20T19:22:10Z,zpostn,-10.13975
2026-03-20T19:22:10Z,xlod,12
2026-03-20T19:22:10Z,ylod,15
2026-03-20T19:22:10Z,zlod,38
2026-03-20T19:22:10Z,fact,5.549778
2026-03-20T19:22:10Z,toolnum,5
2026-03-20T19:22:10Z,program,CDSDRYRUN
2026-03-20T19:22:11Z,xpostn,29.77775
2026-03-20T19:22:11Z,ypostn,-30.6406
2026-03-20T19:22:11Z,zpostn,-10.3607
2026-03-20T19:22:11Z,xlod,12
2026-03-20T19:22:11Z,ylod,10
2026-03-20T19:22:11Z,zlod,38
2026-03-20T19:22:11Z,fact,5.549778
2026-03-20T19:22:11Z,toolnum,5
2026-03-20T19:22:11Z,program,CDSDRYRUN
2026-03-20T19:22:12Z,xpostn,27.91365
2026-03-20T19:22:12Z,ypostn,-28.91155
2026-03-20T19:22:12Z,zpostn,-10.58065
2026-03-20T19:22:12Z,xlod,9
2026-03-20T19:22:12Z,ylod,13
2026-03-20T19:22:12Z,zlod,38
2026-03-20T19:22:12Z,fact,5.549778
2026-03-20T19:22:12Z,toolnum,5
2026-03-20T19:22:12Z,program,CDSDRYRUN
2026-03-20T19:22:13Z,xpostn,30.4405
2026-03-20T19:22:13Z,ypostn,-28.22765
2026-03-20T19:22:13Z,zpostn,-10.7957
2026-03-20T19:22:13Z,xlod,13
2026-03-20T19:22:13Z,ylod,13
2026-03-20T19:22:13Z,zlod,38
2026-03-20T19:22:13Z,fact,5.549778
2026-03-20T19:22:13Z,toolnum,5
2026-03-20T19:22:13Z,program,CDSDRYRUN
2026-03-20T19:22:14Z,xpostn,30.25805
2026-03-20T19:22:14Z,ypostn,-30.39385
2026-03-20T19:22:14Z,zpostn,-11.038
2026-03-20T19:22:14Z,xlod,9
2026-03-20T19:22:14Z,ylod,13
2026-03-20T19:22:14Z,zlod,38
2026-03-20T19:22:14Z,fact,5.549778
2026-03-20T19:22:14Z,toolnum,5
2026-03-20T19:22:14Z,program,CDSDRYRUN
2026-03-20T19:22:15Z,xpostn,29.4498
2026-03-20T19:22:15Z,ypostn,-27.7546
2026-03-20T19:22:15Z,zpostn,-11.1645
2026-03-20T19:22:15Z,xlod,12
2026-03-20T19:22:15Z,ylod,13
2026-03-20T19:22:15Z,zlod,38
2026-03-20T19:22:15Z,fact,5.549778
2026-03-20T19:22:15Z,toolnum,5
2026-03-20T19:22:15Z,program,CDSDRYRUN
2026-03-20T19:22:16Z,xpostn,30.5064
2026-03-20T19:22:16Z,ypostn,-30.14965
2026-03-20T19:22:16Z,zpostn,-11.37945
2026-03-20T19:22:16Z,xlod,12
2026-03-20T19:22:16Z,ylod,10
2026-03-20T19:22:16Z,zlod,38
2026-03-20T19:22:16Z,fact,5.549778
2026-03-20T19:22:16Z,toolnum,5
2026-03-20T19:22:16Z,program,CDSDRYRUN
2026-03-20T19:22:17Z,xpostn,27.93865
2026-03-20T19:22:17Z,ypostn,-29.64045
2026-03-20T19:22:17Z,zpostn,-11.59385
2026-03-20T19:22:17Z,xlod,12
2026-03-20T19:22:17Z,ylod,10
2026-03-20T19:22:17Z,zlod,38
2026-03-20T19:22:17Z,fact,5.549778
2026-03-20T19:22:17Z,toolnum,5
2026-03-20T19:22:17Z,program,CDSDRYRUN
2026-03-20T19:22:18Z,xpostn,29.6799
2026-03-20T19:22:18Z,ypostn,-27.7878
2026-03-20T19:22:18Z,zpostn,-11.81475
2026-03-20T19:22:18Z,xlod,12
2026-03-20T19:22:18Z,ylod,13
2026-03-20T19:22:18Z,zlod,38
2026-03-20T19:22:18Z,fact,5.549778
2026-03-20T19:22:18Z,toolnum,5
2026-03-20T19:22:18Z,program,CDSDRYRUN
2026-03-20T19:22:19Z,xpostn,27.88685
2026-03-20T19:22:19Z,ypostn,-29.3743
2026-03-20T19:22:19Z,zpostn,-11.9141
2026-03-20T19:22:19Z,xlod,12
2026-03-20T19:22:19Z,ylod,13
2026-03-20T19:22:19Z,zlod,38
2026-03-20T19:22:19Z,fact,5.549778
2026-03-20T19:22:19Z,toolnum,5
2026-03-20T19:22:19Z,program,CDSDRYRUN
2026-03-20T19:22:20Z,xpostn,30.07685
2026-03-20T19:22:20Z,ypostn,-27.9402
2026-03-20T19:22:20Z,zpostn,-12.12855
2026-03-20T19:22:20Z,xlod,9
2026-03-20T19:22:20Z,ylod,13
2026-03-20T19:22:20Z,zlod,38
2026-03-20T19:22:20Z,fact,5.549778
2026-03-20T19:22:20Z,toolnum,5
2026-03-20T19:22:20Z,program,CDSDRYRUN
2026-03-20T19:22:21Z,xpostn,30.5759
2026-03-20T19:22:21Z,ypostn,-30.057
2026-03-20T19:22:21Z,zpostn,-12.3711
2026-03-20T19:22:21Z,xlod,10
2026-03-20T19:22:21Z,ylod,13
2026-03-20T19:22:21Z,zlod,38
2026-03-20T19:22:21Z,fact,13.949442
2026-03-20T19:22:21Z,toolnum,5
2026-03-20T19:22:21Z,program,CDSDRYRUN
2026-03-20T19:22:22Z,xpostn,30.279
2026-03-20T19:22:22Z,ypostn,-28.225
2026-03-20T19:22:22Z,zpostn,-6.66795
2026-03-20T19:22:22Z,xlod,7
2026-03-20T19:22:22Z,ylod,7
2026-03-20T19:22:22Z,zlod,70
2026-03-20T19:22:22Z,fact,10.649574
2026-03-20T19:22:22Z,toolnum,5
2026-03-20T19:22:22Z,program,CDSDRYRUN
2026-03-20T19:22:23Z,xpostn,-8.23385
2026-03-20T19:22:23Z,ypostn,-29.18675
2026-03-20T19:22:23Z,zpostn,6.063
2026-03-20T19:22:23Z,xlod,21
2026-03-20T19:22:23Z,ylod,12
2026-03-20T19:22:23Z,zlod,60
2026-03-20T19:22:23Z,fact,49.998
2026-03-20T19:22:23Z,toolnum,5
2026-03-20T19:22:23Z,program,CDSDRYRUN
2026-03-20T19:22:24Z,xpostn,-29.8097
2026-03-20T19:22:24Z,ypostn,-30.4327
2026-03-20T19:22:24Z,zpostn,-2.6347
2026-03-20T19:22:24Z,xlod,9
2026-03-20T19:22:24Z,ylod,11
2026-03-20T19:22:24Z,zlod,42
2026-03-20T19:22:24Z,fact,3.533192
2026-03-20T19:22:24Z,toolnum,5
2026-03-20T19:22:24Z,program,CDSDRYRUN
2026-03-20T19:22:25Z,xpostn,-29.9409
2026-03-20T19:22:25Z,ypostn,-27.8116
2026-03-20T19:22:25Z,zpostn,-2.8912
2026-03-20T19:22:25Z,xlod,9
2026-03-20T19:22:25Z,ylod,11
2026-03-20T19:22:25Z,zlod,39
2026-03-20T19:22:25Z,fact,5.549778
2026-03-20T19:22:25Z,toolnum,5
2026-03-20T19:22:25Z,program,CDSDRYRUN
2026-03-20T19:22:26Z,xpostn,-29.6369
2026-03-20T19:22:26Z,ypostn,-30.49675
2026-03-20T19:22:26Z,zpostn,-3.012
2026-03-20T19:22:26Z,xlod,9
2026-03-20T19:22:26Z,ylod,11
2026-03-20T19:22:26Z,zlod,39
2026-03-20T19:22:26Z,fact,5.549778
2026-03-20T19:22:26Z,toolnum,5
2026-03-20T19:22:26Z,program,CDSDRYRUN
2026-03-20T19:22:27Z,xpostn,-30.21925
2026-03-20T19:22:27Z,ypostn,-28.021
2026-03-20T19:22:27Z,zpostn,-3.23255
2026-03-20T19:22:27Z,xlod,12
2026-03-20T19:22:27Z,ylod,11
2026-03-20T19:22:27Z,zlod,39
2026-03-20T19:22:27Z,fact,5.549778
2026-03-20T19:22:27Z,toolnum,5
2026-03-20T19:22:27Z,program,CDSDRYRUN
2026-03-20T19:22:28Z,xpostn,-27.7761
2026-03-20T19:22:28Z,ypostn,-29.47925
2026-03-20T19:22:28Z,zpostn,-3.4252
2026-03-20T19:22:28Z,xlod,8
2026-03-20T19:22:28Z,ylod,11
2026-03-20T19:22:28Z,zlod,39
2026-03-20T19:22:28Z,fact,5.549778
2026-03-20T19:22:28Z,toolnum,5
2026-03-20T19:22:28Z,program,CDSDRYRUN
2026-03-20T19:22:30Z,xpostn,-30.3362
2026-03-20T19:22:30Z,ypostn,-30.028
2026-03-20T19:22:30Z,zpostn,-3.6406
2026-03-20T19:22:30Z,xlod,12
2026-03-20T19:22:30Z,ylod,11
2026-03-20T19:22:30Z,zlod,39
2026-03-20T19:22:30Z,fact,5.549778
2026-03-20T19:22:30Z,toolnum,5
2026-03-20T19:22:30Z,program,CDSDRYRUN
2026-03-20T19:22:31Z,xpostn,-29.4705
2026-03-20T19:22:31Z,ypostn,-27.6368
2026-03-20T19:22:31Z,zpostn,-3.8605
2026-03-20T19:22:31Z,xlod,12
2026-03-20T19:22:31Z,ylod,5
2026-03-20T19:22:31Z,zlod,39
2026-03-20T19:22:31Z,fact,5.549778
2026-03-20T19:22:31Z,toolnum,5
2026-03-20T19:22:31Z,program,CDSDRYRUN
2026-03-20T19:22:32Z,xpostn,-27.79865
2026-03-20T19:22:32Z,ypostn,-29.5535
2026-03-20T19:22:32Z,zpostn,-4.08095
2026-03-20T19:22:32Z,xlod,9
2026-03-20T19:22:32Z,ylod,12
2026-03-20T19:22:32Z,zlod,39
2026-03-20T19:22:32Z,fact,5.549778
2026-03-20T19:22:32Z,toolnum,5
2026-03-20T19:22:32Z,program,CDSDRYRUN
2026-03-20T19:22:33Z,xpostn,-29.8029
2026-03-20T19:22:33Z,ypostn,-27.7408
2026-03-20T19:22:33Z,zpostn,-4.20195
2026-03-20T19:22:33Z,xlod,9
2026-03-20T19:22:33Z,ylod,12
2026-03-20T19:22:33Z,zlod,39
2026-03-20T19:22:33Z,fact,5.549778
2026-03-20T19:22:33Z,toolnum,5
2026-03-20T19:22:33Z,program,CDSDRYRUN
2026-03-20T19:22:34Z,xpostn,-27.7497
2026-03-20T19:22:34Z,ypostn,-29.36595
2026-03-20T19:22:34Z,zpostn,-4.4168
2026-03-20T19:22:34Z,xlod,9
2026-03-20T19:22:34Z,ylod,12
2026-03-20T19:22:34Z,zlod,39
2026-03-20T19:22:34Z,fact,5.549778
2026-03-20T19:22:34Z,toolnum,5
2026-03-20T19:22:34Z,program,CDSDRYRUN
2026-03-20T19:22:35Z,xpostn,-30.1448
2026-03-20T19:22:35Z,ypostn,-30.22025
2026-03-20T19:22:35Z,zpostn,-4.63725
2026-03-20T19:22:35Z,xlod,9
2026-03-20T19:22:35Z,ylod,12
2026-03-20T19:22:35Z,zlod,39
2026-03-20T19:22:35Z,fact,5.549778
2026-03-20T19:22:35Z,toolnum,5
2026-03-20T19:22:35Z,program,CDSDRYRUN
2026-03-20T19:22:36Z,xpostn,-29.5839
2026-03-20T19:22:36Z,ypostn,-27.6627
2026-03-20T19:22:36Z,zpostn,-4.8525
2026-03-20T19:22:36Z,xlod,12
2026-03-20T19:22:36Z,ylod,6
2026-03-20T19:22:36Z,zlod,39
2026-03-20T19:22:36Z,fact,5.549778
2026-03-20T19:22:36Z,toolnum,5
2026-03-20T19:22:36Z,program,CDSDRYRUN
2026-03-20T19:22:37Z,xpostn,-29.98815
2026-03-20T19:22:37Z,ypostn,-30.33445
2026-03-20T19:22:37Z,zpostn,-4.97325
2026-03-20T19:22:37Z,xlod,12
2026-03-20T19:22:37Z,ylod,12
2026-03-20T19:22:37Z,zlod,39
2026-03-20T19:22:37Z,fact,5.549778
2026-03-20T19:22:37Z,toolnum,5
2026-03-20T19:22:37Z,program,CDSDRYRUN
2026-03-20T19:22:38Z,xpostn,-29.3168
2026-03-20T19:22:38Z,ypostn,-27.61635
2026-03-20T19:22:38Z,zpostn,-5.1719
2026-03-20T19:22:38Z,xlod,12
2026-03-20T19:22:38Z,ylod,12
2026-03-20T19:22:38Z,zlod,39
2026-03-20T19:22:38Z,fact,5.549778
2026-03-20T19:22:38Z,toolnum,5
2026-03-20T19:22:38Z,program,CDSDRYRUN
2026-03-20T19:22:39Z,xpostn,-27.72325
2026-03-20T19:22:39Z,ypostn,-29.096
2026-03-20T19:22:39Z,zpostn,-5.414
2026-03-20T19:22:39Z,xlod,12
2026-03-20T19:22:39Z,ylod,12
2026-03-20T19:22:39Z,zlod,39
2026-03-20T19:22:39Z,fact,5.549778
2026-03-20T19:22:39Z,toolnum,5
2026-03-20T19:22:39Z,program,CDSDRYRUN
2026-03-20T19:22:40Z,xpostn,-30.0526
2026-03-20T19:22:40Z,ypostn,-30.29125
2026-03-20T19:22:40Z,zpostn,-5.6285
2026-03-20T19:22:40Z,xlod,12
2026-03-20T19:22:40Z,ylod,9
2026-03-20T19:22:40Z,zlod,39
2026-03-20T19:22:40Z,fact,5.549778
2026-03-20T19:22:40Z,toolnum,5
2026-03-20T19:22:40Z,program,CDSDRYRUN
2026-03-20T19:22:41Z,xpostn,-29.8381
2026-03-20T19:22:41Z,ypostn,-27.75715
2026-03-20T19:22:41Z,zpostn,-5.8491
2026-03-20T19:22:41Z,xlod,11
2026-03-20T19:22:41Z,ylod,11
2026-03-20T19:22:41Z,zlod,39
2026-03-20T19:22:41Z,fact,5.549778
2026-03-20T19:22:41Z,toolnum,5
2026-03-20T19:22:41Z,program,CDSDRYRUN
2026-03-20T19:22:42Z,xpostn,-27.7429
2026-03-20T19:22:42Z,ypostn,-29.32775
2026-03-20T19:22:42Z,zpostn,-6.06375
2026-03-20T19:22:42Z,xlod,11
2026-03-20T19:22:42Z,ylod,11
2026-03-20T19:22:42Z,zlod,39
2026-03-20T19:22:42Z,fact,5.549778
2026-03-20T19:22:42Z,toolnum,5
2026-03-20T19:22:42Z,program,CDSDRYRUN
2026-03-20T19:22:43Z,xpostn,-30.57195
2026-03-20T19:22:43Z,ypostn,-29.62865
2026-03-20T19:22:43Z,zpostn,-6.25705
2026-03-20T19:22:43Z,xlod,8
2026-03-20T19:22:43Z,ylod,11
2026-03-20T19:22:43Z,zlod,39
2026-03-20T19:22:43Z,fact,5.549778
2026-03-20T19:22:43Z,toolnum,5
2026-03-20T19:22:43Z,program,CDSDRYRUN
2026-03-20T19:22:44Z,xpostn,-27.8718
2026-03-20T19:22:44Z,ypostn,-29.733
2026-03-20T19:22:44Z,zpostn,-6.3781
2026-03-20T19:22:44Z,xlod,8
2026-03-20T19:22:44Z,ylod,11
2026-03-20T19:22:44Z,zlod,39
2026-03-20T19:22:44Z,fact,5.549778
2026-03-20T19:22:44Z,toolnum,5
2026-03-20T19:22:44Z,program,CDSDRYRUN
2026-03-20T19:22:45Z,xpostn,-30.40675
2026-03-20T19:22:45Z,ypostn,-29.93545
2026-03-20T19:22:45Z,zpostn,-6.59845
2026-03-20T19:22:45Z,xlod,11
2026-03-20T19:22:45Z,ylod,10
2026-03-20T19:22:45Z,zlod,39
2026-03-20T19:22:45Z,fact,5.549778
2026-03-20T19:22:45Z,toolnum,5
2026-03-20T19:22:45Z,program,CDSDRYRUN
2026-03-20T19:22:46Z,xpostn,-29.20055
2026-03-20T19:22:46Z,ypostn,-27.6117
2026-03-20T19:22:46Z,zpostn,-6.81285
2026-03-20T19:22:46Z,xlod,11
2026-03-20T19:22:46Z,ylod,13
2026-03-20T19:22:46Z,zlod,39
2026-03-20T19:22:46Z,fact,5.549778
2026-03-20T19:22:46Z,toolnum,5
2026-03-20T19:22:46Z,program,CDSDRYRUN
2026-03-20T19:22:47Z,xpostn,-27.90755
2026-03-20T19:22:47Z,ypostn,-29.8019
2026-03-20T19:22:47Z,zpostn,-7.03335
2026-03-20T19:22:47Z,xlod,8
2026-03-20T19:22:47Z,ylod,13
2026-03-20T19:22:47Z,zlod,39
2026-03-20T19:22:47Z,fact,5.549778
2026-03-20T19:22:47Z,toolnum,5
2026-03-20T19:22:47Z,program,CDSDRYRUN
2026-03-20T19:22:48Z,xpostn,-30.525
2026-03-20T19:22:48Z,ypostn,-29.73515
2026-03-20T19:22:48Z,zpostn,-7.24815
2026-03-20T19:22:48Z,xlod,12
2026-03-20T19:22:48Z,ylod,11
2026-03-20T19:22:48Z,zlod,39
2026-03-20T19:22:48Z,fact,5.549778
2026-03-20T19:22:48Z,toolnum,5
2026-03-20T19:22:48Z,program,CDSDRYRUN
2026-03-20T19:22:49Z,xpostn,-27.8251
2026-03-20T19:22:49Z,ypostn,-29.62645
2026-03-20T19:22:49Z,zpostn,-7.3692
2026-03-20T19:22:49Z,xlod,9
2026-03-20T19:22:49Z,ylod,11
2026-03-20T19:22:49Z,zlod,39
2026-03-20T19:22:49Z,fact,5.549778
2026-03-20T19:22:49Z,toolnum,5
2026-03-20T19:22:49Z,program,CDSDRYRUN
2026-03-20T19:22:50Z,xpostn,-30.3362
2026-03-20T19:22:50Z,ypostn,-30.028
2026-03-20T19:22:50Z,zpostn,-7.5896
2026-03-20T19:22:50Z,xlod,13
2026-03-20T19:22:50Z,ylod,11
2026-03-20T19:22:50Z,zlod,39
2026-03-20T19:22:50Z,fact,5.549778
2026-03-20T19:22:50Z,toolnum,5
2026-03-20T19:22:50Z,program,CDSDRYRUN
2026-03-20T19:22:51Z,xpostn,-28.7059
2026-03-20T19:22:51Z,ypostn,-27.6966
2026-03-20T19:22:51Z,zpostn,-7.7829
2026-03-20T19:22:51Z,xlod,12
2026-03-20T19:22:51Z,ylod,14
2026-03-20T19:22:51Z,zlod,39
2026-03-20T19:22:51Z,fact,5.549778
2026-03-20T19:22:51Z,toolnum,5
2026-03-20T19:22:51Z,program,CDSDRYRUN
2026-03-20T19:22:52Z,xpostn,-27.8553
2026-03-20T19:22:52Z,ypostn,-29.6979
2026-03-20T19:22:52Z,zpostn,-8.0249
2026-03-20T19:22:52Z,xlod,7
2026-03-20T19:22:52Z,ylod,14
2026-03-20T19:22:52Z,zlod,39
2026-03-20T19:22:52Z,fact,5.549778
2026-03-20T19:22:52Z,toolnum,5
2026-03-20T19:22:52Z,program,CDSDRYRUN
2026-03-20T19:22:53Z,xpostn,-30.46985
2026-03-20T19:22:53Z,ypostn,-29.83765
2026-03-20T19:22:53Z,zpostn,-8.23955
2026-03-20T19:22:53Z,xlod,13
2026-03-20T19:22:53Z,ylod,15
2026-03-20T19:22:53Z,zlod,39
2026-03-20T19:22:53Z,fact,5.549778
2026-03-20T19:22:53Z,toolnum,5
2026-03-20T19:22:53Z,program,CDSDRYRUN
2026-03-20T19:22:54Z,xpostn,-29.23935
2026-03-20T19:22:54Z,ypostn,-27.6122
2026-03-20T19:22:54Z,zpostn,-8.46015
2026-03-20T19:22:54Z,xlod,12
2026-03-20T19:22:54Z,ylod,11
2026-03-20T19:22:54Z,zlod,39
2026-03-20T19:22:54Z,fact,5.549778
2026-03-20T19:22:54Z,toolnum,5
2026-03-20T19:22:54Z,program,CDSDRYRUN
2026-03-20T19:22:55Z,xpostn,-30.5857
2026-03-20T19:22:55Z,ypostn,-29.5924
2026-03-20T19:22:55Z,zpostn,-8.55895
2026-03-20T19:22:55Z,xlod,7
2026-03-20T19:22:55Z,ylod,16
2026-03-20T19:22:55Z,zlod,39
2026-03-20T19:22:55Z,fact,5.549778
